id,room_id,user_id,joined_at,left_at,is_host,device_type
ea576652-d9b5-49fc-9662-bb5bba42ab9e,497eca2f-8bc0-44eb-9546-82d3b36ad468,604cc5c8-b374-4801-ad23-e6a8e117d809,2026-06-19 13:56:15,2026-06-19 14:11:15,True,desktop
4dfc4f39-4bba-42b8-8b83-afd1e8921e8e,497eca2f-8bc0-44eb-9546-82d3b36ad468,1fd32b5a-5090-4bc2-ab21-ed5b400a4c80,2026-06-19 13:56:15,2026-06-19 14:36:15,False,mobile
e16f9d53-47ab-4dfb-a076-a7056297d7a7,f2e5b3d6-5659-4d9d-b0bf-1381e937771d,4fdb4c3e-d350-446e-b914-016b5168675d,2026-06-19 13:58:15,2026-06-19 16:39:15,True,desktop
2cd035eb-4aab-4b7f-8907-e59389a5a14b,f2e5b3d6-5659-4d9d-b0bf-1381e937771d,25e54e8f-c21a-44aa-ba25-ba90dd594590,2026-06-19 13:58:15,2026-06-19 14:59:15,False,mobile
56aab007-834f-4747-ab39-945b7e89cbed,87ce19ae-a629-4a84-ac3c-d3b55a7e91d9,e004d3d6-e3c4-48b9-998b-7b53a075e6c4,2026-06-19 13:59:19,2026-06-19 15:29:19,True,desktop
a45fe583-8990-4b9e-bf83-af199301bd3a,87ce19ae-a629-4a84-ac3c-d3b55a7e91d9,b77e12ac-c966-4c38-8d0c-b7afef27f6db,2026-06-19 13:59:19,2026-06-19 15:32:19,False,desktop
d2989ed1-75b6-4e94-8522-acf24c4c55ed,176a9a2d-ff4b-4633-a57f-b752c6eb193d,16680d46-fc8a-4691-8b00-b09bc2004a19,2026-06-19 13:59:37,2026-06-19 16:59:37,True,web
80ec339d-0e87-4dab-a801-a399f69bd4b7,176a9a2d-ff4b-4633-a57f-b752c6eb193d,2ceca7b2-cf0d-4e98-81b8-104bab7143c9,2026-06-19 13:59:37,2026-06-19 14:15:37,False,mobile
a938c4b5-dbe2-4d92-a0a8-4056a02c9aec,d228e8d1-1f2b-4b71-b091-c2c8eeb36ff5,373c3697-78cf-4304-af76-ea5a452dad05,2026-06-19 13:59:43,2026-06-19 15:49:43,True,desktop
8658c92c-aae3-4f5d-9963-599bd65596f5,d228e8d1-1f2b-4b71-b091-c2c8eeb36ff5,16680d46-fc8a-4691-8b00-b09bc2004a19,2026-06-19 13:59:43,2026-06-19 14:09:43,False,mobile
9ff9bd76-e1f1-4c1b-852b-4e19ed41cff4,208947d4-c876-4e2b-9385-cf670518637e,55829a23-649b-4c07-8fac-48687f0dbbf1,2026-06-19 13:59:49,2026-06-19 16:13:49,True,desktop
88738f70-18db-4699-a381-5cacacb71b50,208947d4-c876-4e2b-9385-cf670518637e,55eda42c-ebef-41e1-a9a4-64e2a6eb6bc4,2026-06-19 13:59:49,2026-06-19 16:24:49,False,web
018ca21f-45ee-4a57-ab43-30ee6ea9b19e,47ae6f13-73c8-48c2-a27b-3e4290e410b7,55829a23-649b-4c07-8fac-48687f0dbbf1,2026-06-19 13:59:56,2026-06-19 16:54:56,True,mobile
87454a2b-ba93-408c-8b40-56019a6e2985,47ae6f13-73c8-48c2-a27b-3e4290e410b7,4fdb4c3e-d350-446e-b914-016b5168675d,2026-06-19 13:59:56,2026-06-19 16:35:56,False,web
b798803f-54b7-45ce-b348-d006f7d81200,a99ec8bf-f1fd-49dd-b0cc-f1ecf3bc6111,9fd6178d-2e32-495f-b3aa-e2cb46aef3f6,2026-06-19 14:01:19,2026-06-19 15:41:19,True,desktop
a9b77e2a-025f-4718-a1b2-0bb57a396e65,a99ec8bf-f1fd-49dd-b0cc-f1ecf3bc6111,3b8c4752-b3a3-420b-9c74-36921cf61c76,2026-06-19 14:01:19,2026-06-19 15:45:19,False,mobile
5af0360b-d00a-4dbd-85f9-9ac2518aab1d,1ba20688-5794-4761-bc8d-08074ed286b5,8c1c7130-727a-4ee2-99f4-710a13ac717a,2026-06-19 14:01:25,2026-06-19 14:27:25,True,web
c9b3ed34-6aa3-4d0c-859b-13f4cc60f6e5,1ba20688-5794-4761-bc8d-08074ed286b5,12322423-8605-4a4d-a56e-320798952caf,2026-06-19 14:01:25,2026-06-19 14:12:25,False,mobile
b5525d49-3ebb-40ba-9ec7-d145cead38d1,7dad220d-1743-482b-9442-f5c4e19f4714,6bd5d031-e68b-47c0-8300-c43f0c2f35f7,2026-06-19 14:01:58,2026-06-19 15:08:58,True,desktop
184a4808-7966-4b45-b7fe-7db92d09d94e,7dad220d-1743-482b-9442-f5c4e19f4714,09cdf1f0-7630-488c-bfb3-caca63923097,2026-06-19 14:01:58,2026-06-19 15:17:58,False,mobile
f3638c31-76c2-4d35-9f22-4c1f0b626cbd,91e35056-a755-4369-b151-efa195c8c494,0f42e55c-e2f1-4ef6-959b-0e39485b881f,2026-06-19 14:02:09,2026-06-19 14:32:09,True,desktop
02d7dd85-b855-47c8-9f99-30f54c4c5017,91e35056-a755-4369-b151-efa195c8c494,2ceca7b2-cf0d-4e98-81b8-104bab7143c9,2026-06-19 14:02:09,2026-06-19 15:47:09,False,mobile
ebd8a2f1-c0bf-4c5f-95dd-19dee770b2a4,73ee707c-1259-42bb-b160-bcc2b8be117f,0f42e55c-e2f1-4ef6-959b-0e39485b881f,2026-06-19 14:02:30,2026-06-19 16:52:30,True,mobile
cad06a6d-d2a4-496c-9e2c-629b01552f2c,73ee707c-1259-42bb-b160-bcc2b8be117f,9ab76931-aeeb-4afa-bd81-01968bc461c6,2026-06-19 14:02:30,2026-06-19 16:54:30,False,mobile
fdfb10ef-f918-44e2-8fbb-00669178388b,69738dc3-9f2b-474d-958e-bb2a0c4f1171,b77e12ac-c966-4c38-8d0c-b7afef27f6db,2026-06-19 14:03:51,2026-06-19 16:51:51,True,web
b798c6d6-4f09-4de7-8712-ff245de12eb7,69738dc3-9f2b-474d-958e-bb2a0c4f1171,8e8dc62e-dec8-4a50-99cf-d96a02710343,2026-06-19 14:03:51,2026-06-19 15:37:51,False,mobile
3f832edd-a115-4945-9f73-10dc31a035ea,d838c0df-2686-4f40-b049-1cddfffc3371,12322423-8605-4a4d-a56e-320798952caf,2026-06-19 14:05:21,2026-06-19 16:53:21,True,desktop
1cdf4a73-8bd5-478c-9e01-98d277e41d71,d838c0df-2686-4f40-b049-1cddfffc3371,3f78906d-8830-4afd-9569-6682c625741e,2026-06-19 14:05:21,2026-06-19 15:02:21,False,mobile
1bfd2b3b-32e7-4c52-926f-efa19d6fecae,23ab150d-bb46-41fe-b7f9-2c0d7a52bde2,1f2504b1-a8c2-487d-b463-eb1d7a077e48,2026-06-19 14:06:05,2026-06-19 16:31:05,True,mobile
6cfd66ae-9ad5-4fc0-b9ed-6779bd137b61,23ab150d-bb46-41fe-b7f9-2c0d7a52bde2,891bc6b6-cdb7-4d63-b086-81a126bb775a,2026-06-19 14:06:05,2026-06-19 15:06:05,False,web
5f0fb884-9434-4209-a776-4b4863b6669f,0e85c595-db6f-45e4-a26f-bbcae74b47e1,67465aa7-e829-469c-8151-d4d82a624b55,2026-06-19 14:06:48,2026-06-19 15:40:48,True,desktop
766ba2e7-46b3-4c8f-8f43-ca678434f9a6,0e85c595-db6f-45e4-a26f-bbcae74b47e1,fe3011a0-c931-4512-aa21-3b4013c88951,2026-06-19 14:06:48,2026-06-19 15:35:48,False,mobile
30b6f048-17e3-4a38-bf41-01d301766ff7,e7cf1b4e-a902-4e06-9fc6-19fdc0e7db18,0ce42ca3-c85d-4327-b49d-0e8adb74d2c9,2026-06-19 14:08:26,2026-06-19 16:12:26,True,desktop
b3b06005-9b04-422b-ad04-81e4fd3ddf77,e7cf1b4e-a902-4e06-9fc6-19fdc0e7db18,1f2504b1-a8c2-487d-b463-eb1d7a077e48,2026-06-19 14:08:26,2026-06-19 16:19:26,False,mobile
5fd79aac-b87b-47db-a7ff-040772c0fc92,bd33bbe5-05ca-4947-a7c8-9f6098afcaa9,252c4b16-8466-4b90-8f96-8f90afd0291f,2026-06-19 14:08:56,2026-06-19 14:56:56,True,web
39097766-8fd3-4a48-8ce7-9188eddfa08c,bd33bbe5-05ca-4947-a7c8-9f6098afcaa9,25e54e8f-c21a-44aa-ba25-ba90dd594590,2026-06-19 14:08:56,2026-06-19 15:04:56,False,mobile
ac88fde4-7825-450f-9486-935f6cd00e9d,b8149f9d-df0f-4727-bfa1-b60db6bad46b,9f7f4ca0-5afb-45d7-be70-b6d8d99b98ac,2026-06-19 14:10:39,2026-06-19 15:16:39,True,desktop
64f16331-d34a-404a-b99e-2a6dbceedf07,b8149f9d-df0f-4727-bfa1-b60db6bad46b,9ab76931-aeeb-4afa-bd81-01968bc461c6,2026-06-19 14:10:39,2026-06-19 15:04:39,False,mobile
d2e86e44-002c-46b4-b69c-6b2126f2c986,b4877ebd-2367-4611-86eb-8b55ff80117e,b9cebfec-6756-4c31-af63-82cd7e08ca88,2026-06-19 14:13:13,2026-06-19 17:06:13,True,mobile
7bd9a798-b16e-4396-9b25-5ed809ef4d16,b4877ebd-2367-4611-86eb-8b55ff80117e,1c92f5ed-55b7-4c90-8efa-2741a382d3e3,2026-06-19 14:13:13,2026-06-19 15:49:13,False,desktop
57dcdc30-f7c0-4cc2-acc3-f5002fc14609,b6ca0082-fcd4-4bd1-a33a-ea281e30a185,fe3011a0-c931-4512-aa21-3b4013c88951,2026-06-19 14:13:32,2026-06-19 14:50:32,True,desktop
0c32c6b8-5f79-4836-a021-183741f5aae0,b6ca0082-fcd4-4bd1-a33a-ea281e30a185,0f42e55c-e2f1-4ef6-959b-0e39485b881f,2026-06-19 14:13:32,2026-06-19 16:40:32,False,mobile
c78f14c4-4c5f-42d4-b9d9-1d268b09d9ba,e5d530d5-d04f-4244-b23b-35300952b8c8,3f78906d-8830-4afd-9569-6682c625741e,2026-06-19 14:15:03,2026-06-19 15:51:03,True,mobile
8824d226-5eb1-4b62-b262-5e022e83d687,e5d530d5-d04f-4244-b23b-35300952b8c8,a346bb1e-a7ff-4018-9c61-0eca86df0f61,2026-06-19 14:15:03,2026-06-19 17:12:03,False,desktop
72f0da45-4a24-4c5b-a870-501b034e4435,657a6e71-2f36-4968-aa0c-2e189dcad43d,55829a23-649b-4c07-8fac-48687f0dbbf1,2026-06-19 14:15:27,2026-06-19 16:20:27,True,mobile
60ebcf6d-dce1-403b-a3eb-de11d5932d9b,657a6e71-2f36-4968-aa0c-2e189dcad43d,8a52dde1-0eb7-4cdf-a260-8946b5996f11,2026-06-19 14:15:27,2026-06-19 14:40:27,False,mobile
7a8fa0b0-4bbe-44ce-94bc-3480852beb29,88142620-867b-4634-be9a-4183e60ae87a,22a990f3-a58e-4b79-a832-f797a1f2489f,2026-06-19 14:15:45,2026-06-19 15:38:45,True,desktop
d5b4e189-a871-4fb4-8d3c-2865275b72f1,88142620-867b-4634-be9a-4183e60ae87a,55829a23-649b-4c07-8fac-48687f0dbbf1,2026-06-19 14:15:45,2026-06-19 15:20:45,False,mobile
fb4e9acd-136f-4c5f-9d2b-d2064f8d7974,504c3dc2-9852-4fb5-a030-f6e92efff3c0,1efe8a03-0ff0-4d5c-aed3-1bdf1a07b889,2026-06-19 14:16:08,2026-06-19 16:27:08,True,web
e166d748-cb32-4e27-8269-31626953968c,504c3dc2-9852-4fb5-a030-f6e92efff3c0,25e54e8f-c21a-44aa-ba25-ba90dd594590,2026-06-19 14:16:08,2026-06-19 17:08:08,False,desktop
6bc4fd9b-a855-4ee9-b825-a31e273d8fe1,bfd80784-dfa3-44f7-91fc-8a872b2cc74c,16680d46-fc8a-4691-8b00-b09bc2004a19,2026-06-19 14:16:22,2026-06-19 14:34:22,True,web
9d877d95-dbd0-4038-a120-f24391f8f432,bfd80784-dfa3-44f7-91fc-8a872b2cc74c,4fdb4c3e-d350-446e-b914-016b5168675d,2026-06-19 14:16:22,2026-06-19 16:22:22,False,web
7b5e5250-8b9f-49e6-9c57-cfd28896148f,698f346f-d229-4319-ad1e-794c608e9443,604cc5c8-b374-4801-ad23-e6a8e117d809,2026-06-19 14:16:43,2026-06-19 15:19:43,True,web
4beba26e-487b-4572-8f16-d4d9eb2c496e,698f346f-d229-4319-ad1e-794c608e9443,8e8dc62e-dec8-4a50-99cf-d96a02710343,2026-06-19 14:16:43,2026-06-19 16:35:43,False,mobile
90df406b-0944-4e4d-b48c-555c7bf6844a,5d5ca9ea-b66e-4e06-b66f-192fb4133476,1fd32b5a-5090-4bc2-ab21-ed5b400a4c80,2026-06-19 14:18:13,2026-06-19 14:37:13,True,mobile
f8e5547c-56dd-4621-9e75-c59c5d1470dc,5d5ca9ea-b66e-4e06-b66f-192fb4133476,b9cebfec-6756-4c31-af63-82cd7e08ca88,2026-06-19 14:18:13,2026-06-19 15:36:13,False,web
24299e29-eae4-41a8-ba6c-bfc849a515c3,76173ef6-5fbf-498d-924a-fb3d0db23598,b77e12ac-c966-4c38-8d0c-b7afef27f6db,2026-06-19 14:20:21,2026-06-19 16:30:21,True,mobile
f966feb1-46ae-41ce-9f39-1c8cff9adf89,76173ef6-5fbf-498d-924a-fb3d0db23598,09cdf1f0-7630-488c-bfb3-caca63923097,2026-06-19 14:20:21,2026-06-19 16:44:21,False,desktop
b5c474f9-5139-42d8-b8ec-127e442db744,0269fea9-6c58-497f-bc89-0006bed5d0d3,8c1c7130-727a-4ee2-99f4-710a13ac717a,2026-06-19 14:21:03,2026-06-19 15:32:03,True,desktop
0349063e-ac88-4ba9-a1cb-59cc9f73d671,0269fea9-6c58-497f-bc89-0006bed5d0d3,b9cebfec-6756-4c31-af63-82cd7e08ca88,2026-06-19 14:21:03,2026-06-19 15:29:03,False,web
a27f3fc3-927c-48c8-87ec-4aa904729020,9a9986a5-4178-440a-ac67-e75235fa0868,b9cebfec-6756-4c31-af63-82cd7e08ca88,2026-06-19 14:21:17,2026-06-19 14:42:17,True,web
277f72a1-f75c-4795-a255-9d33a647e734,9a9986a5-4178-440a-ac67-e75235fa0868,6bd5d031-e68b-47c0-8300-c43f0c2f35f7,2026-06-19 14:21:17,2026-06-19 16:37:17,False,web
da3e4db1-d69c-4d23-bfc5-beaf4e958855,7db9a829-acac-46d0-81af-623d4e8d602d,891bc6b6-cdb7-4d63-b086-81a126bb775a,2026-06-19 14:23:36,2026-06-19 16:06:36,True,desktop
abadac93-91c6-4603-9c7d-e3909b14ee39,7db9a829-acac-46d0-81af-623d4e8d602d,bb309fa2-47fc-4d74-b2e2-6b6c986fbd34,2026-06-19 14:23:36,2026-06-19 15:47:36,False,desktop
358ac7a4-ece3-4526-a109-3168559533c7,4b192b4f-c040-4100-8edc-07a7d8f1e462,935e89a9-8b0c-4881-bacd-5eba3c421d14,2026-06-19 14:24:21,2026-06-19 15:53:21,True,desktop
165569ad-5e19-44dd-be07-f54313975191,4b192b4f-c040-4100-8edc-07a7d8f1e462,046b4c7f-6adc-4235-9e21-95ca0d5c3b3b,2026-06-19 14:24:21,2026-06-19 16:15:21,False,mobile
b68a8566-5dee-45f3-9342-fc5b62c0d02f,ccd3f8a8-eea7-4998-86c1-a9fbae6707e9,55829a23-649b-4c07-8fac-48687f0dbbf1,2026-06-19 14:25:05,2026-06-19 15:52:05,True,mobile
a3d884bf-f256-496d-8485-abd698e7cfbb,ccd3f8a8-eea7-4998-86c1-a9fbae6707e9,8592972f-fa8c-430f-b937-da5d53ec0f79,2026-06-19 14:25:05,2026-06-19 15:38:05,False,web
fef64a8f-ca9b-436f-a755-016317855312,ead66c1e-1a6a-4d6f-9d18-aed5629fc6a8,1c92f5ed-55b7-4c90-8efa-2741a382d3e3,2026-06-19 14:25:53,2026-06-19 17:00:53,True,desktop
0c9dc5fc-6430-4f68-9bac-544e4f995fad,ead66c1e-1a6a-4d6f-9d18-aed5629fc6a8,c53a6b3a-df85-4ade-9c4e-78a656ae0d51,2026-06-19 14:25:53,2026-06-19 16:34:53,False,web
f4321883-b72e-4b7f-8eb7-53bd36a5c2c5,41bd00f5-6426-4b1d-b0d4-0e82bff56d8f,0f42e55c-e2f1-4ef6-959b-0e39485b881f,2026-06-19 14:26:07,2026-06-19 15:42:07,True,mobile
45d3ab3e-5272-4991-a2d9-2d8e657be9c2,41bd00f5-6426-4b1d-b0d4-0e82bff56d8f,2ceca7b2-cf0d-4e98-81b8-104bab7143c9,2026-06-19 14:26:07,2026-06-19 16:30:07,False,desktop
5420ec20-7685-454d-8760-0b030bfe2d42,0e7fe3f5-4548-40b5-9374-856125b95964,b67bd8b7-c2ef-46f2-b752-0407b8ed5341,2026-06-19 14:26:33,2026-06-19 15:42:33,True,mobile
8404768e-51d8-4c68-8bc2-78661a5db07c,0e7fe3f5-4548-40b5-9374-856125b95964,618b0ae7-0fff-48fb-9370-a843df38b9c6,2026-06-19 14:26:33,2026-06-19 17:18:33,False,mobile
6274f7b9-4c7c-4976-bfae-03fbb5eb55db,3e631ee6-6cbc-45d0-ab6f-2f4d6d8c3cc2,b67bd8b7-c2ef-46f2-b752-0407b8ed5341,2026-06-19 14:27:11,2026-06-19 15:16:11,True,mobile
68317044-b2b9-432e-94b6-775c2345fe43,3e631ee6-6cbc-45d0-ab6f-2f4d6d8c3cc2,bac6d5f1-3c7d-4a24-b9f7-a361d17def20,2026-06-19 14:27:11,2026-06-19 16:28:11,False,desktop
656dd33c-e201-48e6-a4b5-2c946ffe1b36,bc17d16d-8cdd-43b8-b877-1d809e3ed663,6108e19c-0b10-42b2-bc4a-a75f74a31b89,2026-06-19 14:27:53,2026-06-19 15:16:53,True,mobile
85406b48-a5e5-4232-8780-c4952ff3bb6d,bc17d16d-8cdd-43b8-b877-1d809e3ed663,67465aa7-e829-469c-8151-d4d82a624b55,2026-06-19 14:27:53,2026-06-19 15:27:53,False,mobile
3285835c-67e4-4d2f-a1f5-e55fab61b912,f479cc74-9ef9-42e9-88e1-77670846786c,a9df166f-15a5-405e-8af7-472cba5d2aea,2026-06-19 14:28:39,2026-06-19 15:04:39,True,desktop
a934ef42-a711-46c3-9387-580045a472fb,f479cc74-9ef9-42e9-88e1-77670846786c,3b8c4752-b3a3-420b-9c74-36921cf61c76,2026-06-19 14:28:39,2026-06-19 14:50:39,False,desktop
ec762a9f-c8ed-4622-b7e0-f75c592aac2f,ac3a12e0-c91c-43fe-b4a3-7b80326c549a,91f76402-014a-41d8-baee-d588af33b23a,2026-06-19 14:29:28,2026-06-19 15:43:28,True,desktop
8feb1531-e3eb-4214-b2d2-5db307cad01a,ac3a12e0-c91c-43fe-b4a3-7b80326c549a,0ce42ca3-c85d-4327-b49d-0e8adb74d2c9,2026-06-19 14:29:28,2026-06-19 16:30:28,False,web
f8d0661f-e26b-4d7f-8217-7a47c7c26cc4,1f3e6d26-a05c-4182-8953-1274ba99fdd9,a95af4fd-cedb-4891-82b8-7a98a84d797d,2026-06-19 14:30:10,2026-06-19 17:29:10,True,desktop
d4829920-6a34-48f7-b245-acaf23c003c7,1f3e6d26-a05c-4182-8953-1274ba99fdd9,046b4c7f-6adc-4235-9e21-95ca0d5c3b3b,2026-06-19 14:30:10,2026-06-19 15:36:10,False,mobile
3e5cb1a2-82c2-4a9f-85fc-5cb93a94cdfc,5714411f-63fe-4963-bd27-b692acaaadb2,3a5a455c-b0b4-41c9-94fe-b4efcc045e68,2026-06-19 14:30:23,2026-06-19 16:48:23,True,web
2f03a6cc-5bed-4e9f-942d-b65e21699c60,5714411f-63fe-4963-bd27-b692acaaadb2,06976bce-6513-48e4-9af3-08e5c05693cd,2026-06-19 14:30:23,2026-06-19 15:42:23,False,desktop
287e86e7-af8e-4dcb-97e1-b1b69a264315,0edb0bba-fb63-485c-b413-95b6e34df137,6108e19c-0b10-42b2-bc4a-a75f74a31b89,2026-06-19 14:30:53,2026-06-19 15:55:53,True,web
5d665bf8-56cb-4da4-b176-b966bac6fddd,0edb0bba-fb63-485c-b413-95b6e34df137,06976bce-6513-48e4-9af3-08e5c05693cd,2026-06-19 14:30:53,2026-06-19 16:21:53,False,mobile
9bad7d9a-5044-49fd-84be-a03017525425,caa5902e-c008-450a-a64b-1ad0175b81f1,55829a23-649b-4c07-8fac-48687f0dbbf1,2026-06-19 14:31:18,2026-06-19 16:35:18,True,desktop
1917ae0c-902e-4eab-8007-d107ce616105,caa5902e-c008-450a-a64b-1ad0175b81f1,8a52dde1-0eb7-4cdf-a260-8946b5996f11,2026-06-19 14:31:18,2026-06-19 16:49:18,False,web
8286f6a0-a6f9-401f-84df-04f4a82e771c,1e096dbf-4b04-447b-bc58-8856d056fa0f,67465aa7-e829-469c-8151-d4d82a624b55,2026-06-19 14:31:27,2026-06-19 17:07:27,True,mobile
bbc0070e-e2fa-45a4-96ac-9ca0465e3ca6,1e096dbf-4b04-447b-bc58-8856d056fa0f,91f76402-014a-41d8-baee-d588af33b23a,2026-06-19 14:31:27,2026-06-19 16:32:27,False,desktop
07ed3877-6918-4adf-9391-320d8952f384,7b360e37-e138-438e-93c5-8b42e615069f,618b0ae7-0fff-48fb-9370-a843df38b9c6,2026-06-19 14:32:17,2026-06-19 15:33:17,True,desktop
4cf5ad37-8a23-48ca-880b-025e82da487b,7b360e37-e138-438e-93c5-8b42e615069f,3a5a455c-b0b4-41c9-94fe-b4efcc045e68,2026-06-19 14:32:17,2026-06-19 16:38:17,False,mobile
08d44772-456f-4b3c-918b-9241e8914b4f,f2ec2710-8d05-4966-8038-b85e405c74b1,6746fcd9-3095-4b62-aa03-12fecb4a285f,2026-06-19 14:32:29,2026-06-19 17:02:29,True,web
034c22c9-acaa-4049-9e0c-336faf57f4ba,f2ec2710-8d05-4966-8038-b85e405c74b1,7a9d5fb0-a416-4f2e-af89-c7b367d8ff11,2026-06-19 14:32:29,2026-06-19 16:15:29,False,mobile
58ecfef4-b725-44cc-8a5e-c430603de5e2,8dcda6a8-93f0-4a63-b7e9-f32217cd4689,a95af4fd-cedb-4891-82b8-7a98a84d797d,2026-06-19 14:33:01,2026-06-19 16:39:01,True,mobile
5853a83e-f08c-4680-9811-6df51109e482,8dcda6a8-93f0-4a63-b7e9-f32217cd4689,e9a7d752-9b25-4616-92b3-edb905512202,2026-06-19 14:33:01,2026-06-19 14:44:01,False,desktop
c49f34a3-3ffa-4760-9ce8-94489ccb94e5,80b279a7-4051-4b31-a35a-abeb5af05555,0f42e55c-e2f1-4ef6-959b-0e39485b881f,2026-06-19 14:33:31,2026-06-19 15:45:31,True,mobile
12268b3e-6259-422d-9e8f-f99d37339939,80b279a7-4051-4b31-a35a-abeb5af05555,06976bce-6513-48e4-9af3-08e5c05693cd,2026-06-19 14:33:31,2026-06-19 14:41:31,False,desktop
9d65813d-25ce-4bf6-aa14-08a0ad1c2198,f2b89979-11cc-411a-b357-303da87579f0,a1b14426-054b-47a9-bd5c-a247a9851925,2026-06-19 14:34:19,2026-06-19 16:21:19,True,mobile
69b9d9fd-58d5-45c5-b216-a36d05fa9d36,f2b89979-11cc-411a-b357-303da87579f0,252c4b16-8466-4b90-8f96-8f90afd0291f,2026-06-19 14:34:19,2026-06-19 16:40:19,False,desktop
39a69d2a-03c2-4125-b730-ade56355c085,de687e6c-1ce3-4e77-a7d8-256704e3735f,a1b14426-054b-47a9-bd5c-a247a9851925,2026-06-19 14:35:01,2026-06-19 14:42:01,True,mobile
9cc1491b-5797-4b71-9565-3cd4155b9251,de687e6c-1ce3-4e77-a7d8-256704e3735f,4fdb4c3e-d350-446e-b914-016b5168675d,2026-06-19 14:35:01,2026-06-19 16:15:01,False,web
875a2f9f-7a6e-4eb4-8fd8-70a9cd2702fb,5e498a3b-5f35-48ca-8fdd-1a26697e0ff1,67465aa7-e829-469c-8151-d4d82a624b55,2026-06-19 14:35:35,2026-06-19 17:23:35,True,mobile
f343a850-d007-4bd9-96e4-ccc601de579b,5e498a3b-5f35-48ca-8fdd-1a26697e0ff1,046b4c7f-6adc-4235-9e21-95ca0d5c3b3b,2026-06-19 14:35:35,2026-06-19 17:09:35,False,web
e7f0e3fa-2bf8-4daa-8024-9a8e833df2da,0f8e1496-86cc-4ef3-bc3c-74f52fa63859,8061b56b-6e3e-4011-8e9e-620e4c777195,2026-06-19 14:37:46,2026-06-19 15:36:46,True,web
9835957b-21c6-45fb-a7a7-66afcde2a465,0f8e1496-86cc-4ef3-bc3c-74f52fa63859,c7aaa5f5-beb5-4c7d-b2de-2b8217c691ce,2026-06-19 14:37:46,2026-06-19 15:51:46,False,mobile
ea4a1624-b926-4e68-8d70-eaa756b24337,9904730e-b343-4831-8e28-3ca54cebd167,22a990f3-a58e-4b79-a832-f797a1f2489f,2026-06-19 14:38:00,2026-06-19 16:52:00,True,desktop
4d302261-ec3b-46ff-a28b-f1e4b48f3e72,9904730e-b343-4831-8e28-3ca54cebd167,2ceca7b2-cf0d-4e98-81b8-104bab7143c9,2026-06-19 14:38:00,2026-06-19 17:27:00,False,mobile
51e89214-2cea-4502-bcc3-1cf97ce7ab2e,04354cdc-55a6-482d-96f1-7bfdd1d2f830,1f2504b1-a8c2-487d-b463-eb1d7a077e48,2026-06-19 14:38:07,2026-06-19 17:07:07,True,mobile
cdef62aa-6b48-4d79-a219-ed5d72442166,04354cdc-55a6-482d-96f1-7bfdd1d2f830,e004d3d6-e3c4-48b9-998b-7b53a075e6c4,2026-06-19 14:38:07,2026-06-19 15:36:07,False,web
cd841776-10fb-4772-9298-37f8a8c93d2e,eb6156f3-0d7c-46e7-ba2f-2850786d95f3,373c3697-78cf-4304-af76-ea5a452dad05,2026-06-19 14:38:15,2026-06-19 16:58:15,True,web
32dec4e9-9424-47e6-b731-b1932e791c12,eb6156f3-0d7c-46e7-ba2f-2850786d95f3,6746fcd9-3095-4b62-aa03-12fecb4a285f,2026-06-19 14:38:15,2026-06-19 15:31:15,False,desktop
d5cae859-c59a-423d-9273-d864f431c516,f79cbf70-34cb-4df0-9b27-d104349c124b,9ab76931-aeeb-4afa-bd81-01968bc461c6,2026-06-19 14:39:06,2026-06-19 17:11:06,True,desktop
44429057-fb27-4541-8dae-1531fc2e810f,f79cbf70-34cb-4df0-9b27-d104349c124b,046b4c7f-6adc-4235-9e21-95ca0d5c3b3b,2026-06-19 14:39:06,2026-06-19 17:16:06,False,web
4ed83c12-2130-4a5b-b5e2-2cdd6e374880,5f1b9dd0-5a92-41b2-8fdf-bb2f7061971e,252c4b16-8466-4b90-8f96-8f90afd0291f,2026-06-19 14:39:49,2026-06-19 16:02:49,True,web
99ca61ca-7a4d-47c9-9c88-f58a4d533b96,5f1b9dd0-5a92-41b2-8fdf-bb2f7061971e,bac6d5f1-3c7d-4a24-b9f7-a361d17def20,2026-06-19 14:39:49,2026-06-19 15:16:49,False,desktop
87e3082d-7844-434c-a67d-bbf25108a0fa,f4e9e6d3-6ad6-4a24-bb7f-4acd24faf4ab,8c1c7130-727a-4ee2-99f4-710a13ac717a,2026-06-19 14:40:09,2026-06-19 15:23:09,True,mobile
5c54376b-404c-46ae-bb19-cc6c892aa6ae,f4e9e6d3-6ad6-4a24-bb7f-4acd24faf4ab,6746fcd9-3095-4b62-aa03-12fecb4a285f,2026-06-19 14:40:09,2026-06-19 15:32:09,False,web
177c0860-17b2-4dbf-bc01-f04de9a7c3ce,dcfa041e-6bcf-47b5-abf6-c273dc4b5ded,1f2504b1-a8c2-487d-b463-eb1d7a077e48,2026-06-19 14:40:33,2026-06-19 17:19:33,True,mobile
06104961-e402-466b-a721-f7b4378e9d16,dcfa041e-6bcf-47b5-abf6-c273dc4b5ded,25e54e8f-c21a-44aa-ba25-ba90dd594590,2026-06-19 14:40:33,2026-06-19 17:32:33,False,desktop
1df25313-7f81-4936-bf8b-ca6c464a371c,38b58784-7f97-47dd-bd88-9b4fda136b20,8e8dc62e-dec8-4a50-99cf-d96a02710343,2026-06-19 14:41:03,2026-06-19 16:48:03,True,mobile
