id,show_id,user_id,joined_at,left_at
1398a206-9548-42e6-8998-5bcab91944f9,12dbb36d-dace-4267-8750-9308b97ee616,b67bd8b7-c2ef-46f2-b752-0407b8ed5341,2026-06-19 19:08:43,2026-06-19 20:05:43
7db04214-799a-422a-8001-36a69f54fb6a,16964f4f-cad0-445d-b94c-281e5c4b6db5,e9c9dfc1-58fd-4435-9a97-497d3d3caa5f,2026-06-19 19:10:00,2026-06-19 19:28:00
68ebf7dd-6173-43ab-9d9b-6b455c67a30d,53b1dc92-66be-455e-8c6b-ba7896156f15,6746fcd9-3095-4b62-aa03-12fecb4a285f,2026-06-19 19:10:14,2026-06-19 20:48:14
879f0d7d-7960-47fb-b2e3-7153848bf9da,85f54c5e-91bb-472d-a986-7098e8c387de,a346bb1e-a7ff-4018-9c61-0eca86df0f61,2026-06-19 19:10:50,2026-06-19 22:09:50
da9dbb80-af85-4548-91ec-b0c9575d9074,0f34841e-e9aa-4d87-a3bb-f6a2427e9212,252c4b16-8466-4b90-8f96-8f90afd0291f,2026-06-19 19:12:04,2026-06-19 20:14:04
a0176fa8-1e4f-4708-bad5-2ec25d6d939e,b9e6f174-41e0-4f62-bc5a-442390cd1cd1,a95af4fd-cedb-4891-82b8-7a98a84d797d,2026-06-19 19:12:30,2026-06-19 19:23:30
592d2322-6b42-4a03-af8e-1e84fe0712da,f81dc84c-824b-4957-be81-fdc5afe7b8a2,1fd32b5a-5090-4bc2-ab21-ed5b400a4c80,2026-06-19 19:12:42,2026-06-19 19:49:42
02808373-290d-4173-8411-af6809fc973d,b7840a0a-922a-4e1a-a35c-3951870430d4,6bd5d031-e68b-47c0-8300-c43f0c2f35f7,2026-06-19 19:13:21,2026-06-19 20:02:21
8777b24d-bac9-44de-ab20-38c646aeaa41,a97ee514-dce1-4774-b54c-704ada9624e6,91f76402-014a-41d8-baee-d588af33b23a,2026-06-19 19:14:36,2026-06-19 19:24:36
6b343cd2-0118-48b4-844b-7baefb1b7167,1af66ca3-f44a-4ad0-aa85-e3f96c09eb0c,12322423-8605-4a4d-a56e-320798952caf,2026-06-19 19:14:43,2026-06-19 21:36:43
518778ca-1b43-4119-abb5-7382227f2cd2,47b2bca3-614c-4d0a-b0db-33ead0d216ad,a9df166f-15a5-405e-8af7-472cba5d2aea,2026-06-19 19:16:45,2026-06-19 20:56:45
ecdffcd1-14ac-43c6-b67c-a663a174c88e,e9aa9352-222f-449b-a976-90374d859a3e,39b3f684-9677-4ff0-bc81-276b045ab4aa,2026-06-19 19:17:23,2026-06-19 19:39:23
f2610565-0b77-44f9-9c48-609d25a41322,5a8a2ef8-d7ec-4529-a1c2-f2c8d83abe94,0ce42ca3-c85d-4327-b49d-0e8adb74d2c9,2026-06-19 19:18:02,2026-06-19 19:38:02
3aa611b3-9569-4b45-a5f3-0557a6d5e363,b7840a0a-922a-4e1a-a35c-3951870430d4,1efe8a03-0ff0-4d5c-aed3-1bdf1a07b889,2026-06-19 19:18:37,2026-06-19 20:27:37
d6481254-386b-48cc-b7c5-e52b4a9bc1ba,7dd34eb4-bf7d-4830-90fd-abc559c64a9b,38be73d8-5ac3-452f-9590-060525df25af,2026-06-19 19:19:05,2026-06-19 20:28:05
612fbbfd-2a8d-421d-8dae-4787170531c8,de5a4f7e-b6b4-41bd-8b89-1047aab780c7,8a52dde1-0eb7-4cdf-a260-8946b5996f11,2026-06-19 19:19:18,2026-06-19 21:57:18
0e533859-97d4-4d70-81cf-d52328ecd5a7,067bc225-3abd-4c5a-81f4-b0c5e5c32a39,3f78906d-8830-4afd-9569-6682c625741e,2026-06-19 19:19:24,2026-06-19 19:24:24
6824dc7e-ffdd-4a0e-92cf-aca0b4541a1d,a8ea10ee-121a-43c2-ad99-4a5f0b3197ea,8061b56b-6e3e-4011-8e9e-620e4c777195,2026-06-19 19:23:06,2026-06-19 19:58:06
11503aa0-9d0e-4bfe-bf5c-17089ab94e06,ad9e8a19-bba5-438d-9a86-12ed99dcb50b,22a990f3-a58e-4b79-a832-f797a1f2489f,2026-06-19 19:23:33,2026-06-19 21:59:33
67af45d1-5bdd-45bf-98fc-a45accd1f890,f07160be-bf83-4bd6-8a78-1f7d8717721b,bac6d5f1-3c7d-4a24-b9f7-a361d17def20,2026-06-19 19:24:02,2026-06-19 20:57:02
1c238dea-bd64-4fd5-bec0-f965720488db,e45f08ac-ddd3-47dc-8bb3-84ffd597008f,38be73d8-5ac3-452f-9590-060525df25af,2026-06-19 19:26:22,2026-06-19 21:26:22
0530887f-e9ab-471c-a094-be020c2d27fc,4b3b5616-140c-4855-ae12-ad25d12bb026,b9cebfec-6756-4c31-af63-82cd7e08ca88,2026-06-19 19:26:50,2026-06-19 19:52:50
159d2f19-d335-4fc1-bf4e-40ca447328f9,809f7962-488d-44df-9191-b62a196954ec,1efe8a03-0ff0-4d5c-aed3-1bdf1a07b889,2026-06-19 19:27:56,2026-06-19 22:00:56
44f7a6d3-f6b8-4b7a-97e4-b95dd8d06cc1,53b1dc92-66be-455e-8c6b-ba7896156f15,38be73d8-5ac3-452f-9590-060525df25af,2026-06-19 19:28:30,2026-06-19 21:25:30
2c166cdd-7383-4027-a4d8-acc865ce12cc,b67b904e-5990-4b16-b982-70028b5a1e7a,a35c2cf1-67e9-494e-bbb2-3606ec946d9e,2026-06-19 19:28:56,2026-06-19 22:12:56
b28a080e-b0e4-44d3-8bed-8fb7cfafcc91,252db408-2bcc-4a0b-882c-0f964b6d839a,67465aa7-e829-469c-8151-d4d82a624b55,2026-06-19 19:29:43,2026-06-19 19:35:43
78051995-8d6c-4351-8732-e92ab695ccb4,4567aaf4-faf7-42d8-b0ce-cf39d5c70374,22a990f3-a58e-4b79-a832-f797a1f2489f,2026-06-19 19:30:15,2026-06-19 19:56:15
0684c735-9072-4db9-b07f-92acf436ec91,9f384bcc-e39a-4e8a-8be5-040e84106812,38be73d8-5ac3-452f-9590-060525df25af,2026-06-19 19:30:50,2026-06-19 22:11:50
4c023ec9-d0d4-436c-8dc5-3270aeef75c3,814f4e7a-604c-4d0d-a418-87d9f723e613,a9df166f-15a5-405e-8af7-472cba5d2aea,2026-06-19 19:34:51,2026-06-19 21:02:51
6386b69a-6611-430f-978d-85d8383fdd93,fa67452b-745a-4d12-8ac4-f647dbf6bf8d,6bd5d031-e68b-47c0-8300-c43f0c2f35f7,2026-06-19 19:35:12,2026-06-19 20:47:12
25392a4f-a429-4aef-aee8-8b4f7b75b96c,f81dc84c-824b-4957-be81-fdc5afe7b8a2,618b0ae7-0fff-48fb-9370-a843df38b9c6,2026-06-19 19:35:19,2026-06-19 21:10:19
b86c1fa7-cc82-4fe4-b230-8d098df6ccb0,ad9e8a19-bba5-438d-9a86-12ed99dcb50b,618b0ae7-0fff-48fb-9370-a843df38b9c6,2026-06-19 19:36:17,2026-06-19 21:40:17
47577c5e-9dc6-4180-965a-e6b4b30e1e1e,6eedde0c-ea74-4268-9339-412d788d75d1,9f7f4ca0-5afb-45d7-be70-b6d8d99b98ac,2026-06-19 19:36:30,2026-06-19 20:32:30
15d544d9-fc83-4854-bd8b-43198dff5318,da8086c2-1ab0-4121-9cc4-bae578beb5eb,935e89a9-8b0c-4881-bacd-5eba3c421d14,2026-06-19 19:38:29,2026-06-19 22:15:29
64c37fa0-781d-4997-b2e9-a0cf4ecc0821,fb1b2d9b-ac3c-4d6a-9a47-a67b2585d863,a35c2cf1-67e9-494e-bbb2-3606ec946d9e,2026-06-19 19:39:23,2026-06-19 21:46:23
c6650789-2640-4ed2-9acd-e50e9e7e81cb,eddbae35-442f-4c06-a883-c8d2ed2d2084,b77e12ac-c966-4c38-8d0c-b7afef27f6db,2026-06-19 19:39:50,2026-06-19 19:58:50
db8d4b6a-9fa0-4bf1-9b6c-1a02b8b73549,218deb2b-541e-4eb6-a3f1-46581092215e,16680d46-fc8a-4691-8b00-b09bc2004a19,2026-06-19 19:40:16,2026-06-19 21:42:16
368a39f2-4446-48a0-b927-164ad4b65ac5,9b00ef8b-67d2-4a51-8c82-a4126a26baa5,a346bb1e-a7ff-4018-9c61-0eca86df0f61,2026-06-19 19:40:32,2026-06-19 20:48:32
396d389d-ac3e-417c-9080-d6a9b831ba4b,4bc72f2d-9bb9-4653-b52b-665617a18968,8061b56b-6e3e-4011-8e9e-620e4c777195,2026-06-19 19:40:46,2026-06-19 21:57:46
02424893-a4bc-485b-b0db-915691e0e362,814f4e7a-604c-4d0d-a418-87d9f723e613,3f78906d-8830-4afd-9569-6682c625741e,2026-06-19 19:41:57,2026-06-19 22:22:57
5055f032-a171-4add-955f-e81786f20ce0,a5e0299f-f475-4129-bd39-fbdcb5cf5dab,3a5a455c-b0b4-41c9-94fe-b4efcc045e68,2026-06-19 19:42:23,2026-06-19 22:19:23
711b1ddb-8f4d-4355-9673-0a87c6bdf411,a9194e79-cd72-4a6d-a360-7cfda7155202,891bc6b6-cdb7-4d63-b086-81a126bb775a,2026-06-19 19:43:04,2026-06-19 22:10:04
847330b0-6f01-4d5d-b403-cac3f16ff938,b5cf03bb-e20c-4efa-b2af-070e8283c790,046b4c7f-6adc-4235-9e21-95ca0d5c3b3b,2026-06-19 19:44:10,2026-06-19 21:45:10
dc6fba04-08e4-4fbb-bd63-8089385a1c41,c312ee10-d7ad-41f0-81b0-bd5475f88c09,8a52dde1-0eb7-4cdf-a260-8946b5996f11,2026-06-19 19:44:38,2026-06-19 20:15:38
46f226ed-b68f-464b-a424-44f21d2bfb47,7348c55f-72b0-4525-87c3-423f8670043a,1f2504b1-a8c2-487d-b463-eb1d7a077e48,2026-06-19 19:44:44,2026-06-19 20:21:44
a3adf49d-b670-42b1-bb5a-21c9dd629182,f10e6fab-32f0-498c-b21a-0e4ef4ae09e1,604cc5c8-b374-4801-ad23-e6a8e117d809,2026-06-19 19:46:21,2026-06-19 21:10:21
2e999a66-3dac-4bc6-b70c-9a47a90aa08b,82770682-ab0e-41e8-8f7c-17232a2b7ffa,8592972f-fa8c-430f-b937-da5d53ec0f79,2026-06-19 19:47:37,2026-06-19 22:27:37
d7f82689-a4e8-47e5-8818-990dff18b3ee,ed182375-60cd-4e70-a633-ca384dd375b9,55eda42c-ebef-41e1-a9a4-64e2a6eb6bc4,2026-06-19 19:47:44,2026-06-19 20:01:44
24d46bdf-1097-4894-bb81-493d40d54f14,b3073a61-9962-4fa9-95e0-ba7e7bf21a51,8592972f-fa8c-430f-b937-da5d53ec0f79,2026-06-19 19:47:52,2026-06-19 20:27:52
c8d83d83-6a10-4ac7-8772-75546050efae,79cfe846-51b6-42e4-89de-316c5dd67091,25e54e8f-c21a-44aa-ba25-ba90dd594590,2026-06-19 19:48:05,2026-06-19 21:34:05
e9167310-b182-4850-8731-c19ad88407c0,781bec68-4fe9-4a22-b094-878b8b5fa7a4,8592972f-fa8c-430f-b937-da5d53ec0f79,2026-06-19 19:48:12,2026-06-19 22:11:12
006b879a-48db-49b4-b9e2-068e94f589af,8e01b90e-d20b-4f68-82c1-bf98052261c4,12322423-8605-4a4d-a56e-320798952caf,2026-06-19 19:49:24,2026-06-19 21:38:24
17fb5374-7500-4ebb-93e4-7e2381d2cef2,12dbb36d-dace-4267-8750-9308b97ee616,046b4c7f-6adc-4235-9e21-95ca0d5c3b3b,2026-06-19 19:49:57,2026-06-19 21:28:57
263253f9-4e5d-4221-a5bb-55356645295c,b002d609-4733-4043-8b75-4eec16eca7a0,252c4b16-8466-4b90-8f96-8f90afd0291f,2026-06-19 19:50:18,2026-06-19 20:36:18
a8eab1d3-c6a9-44d9-80f7-df69a7d7c857,f9d3b5fd-ad6b-4948-bc19-16cb17c425f6,a9df166f-15a5-405e-8af7-472cba5d2aea,2026-06-19 19:51:36,2026-06-19 21:48:36
61655291-8808-42d5-9c71-50561f8b6cad,b5cf03bb-e20c-4efa-b2af-070e8283c790,618b0ae7-0fff-48fb-9370-a843df38b9c6,2026-06-19 19:53:38,2026-06-19 22:16:38
a3f443a8-bdeb-4cb4-bdac-dc9da3502589,052e3f5c-7ca7-4972-baf6-b7bbf3872774,061b5104-ae8b-4699-b5cf-5e040ea1b762,2026-06-19 19:54:31,2026-06-19 21:59:31
bc372817-3983-4c01-8535-50c63d0dc429,5821942d-11a4-4f02-9e3f-476a3f8bfa0b,4fdb4c3e-d350-446e-b914-016b5168675d,2026-06-19 19:57:18,2026-06-19 20:25:18
00fd5038-a40a-4463-916f-89d6818e5eb0,b9e6f174-41e0-4f62-bc5a-442390cd1cd1,a1b14426-054b-47a9-bd5c-a247a9851925,2026-06-19 19:57:31,2026-06-19 20:33:31
be7366d5-78d9-4bce-bb09-5039a16b80bf,07fa4b05-1aae-423f-8985-f51d8cfed5e5,9fd6178d-2e32-495f-b3aa-e2cb46aef3f6,2026-06-19 19:57:59,2026-06-19 22:32:59
a789f819-4d26-4689-b736-c3945459ce55,9d5c84ad-95fc-4826-b30b-dafcbdb4e81d,935e89a9-8b0c-4881-bacd-5eba3c421d14,2026-06-19 19:59:43,2026-06-19 20:52:43
a6fa0291-b5c3-48a5-8742-023f16c6488f,555a9b05-65f6-4391-86ac-8b359efbaf1d,a1b14426-054b-47a9-bd5c-a247a9851925,2026-06-19 19:59:50,2026-06-19 22:47:50
ef27b1aa-59cd-47eb-89c1-2eadce1820ff,e69e0f51-0656-4f8c-8c0b-5fe61a7559f2,618b0ae7-0fff-48fb-9370-a843df38b9c6,2026-06-19 20:00:51,2026-06-19 21:52:51
413938b3-a6a9-4d7d-928e-20196f166eec,d1653d31-d030-455f-bc01-f4e254d31569,fe3011a0-c931-4512-aa21-3b4013c88951,2026-06-19 20:01:54,2026-06-19 22:54:54
fb13b7a2-e639-4a9a-b3b8-66a0a675e8f2,2749663c-4ec2-490f-a1fe-d1ff207f0e18,9f7f4ca0-5afb-45d7-be70-b6d8d99b98ac,2026-06-19 20:03:16,2026-06-19 21:56:16
6467acc1-4191-453d-aed0-417a4f3162fe,e07f539c-2826-4a0f-a2a9-60dae9bc8097,6108e19c-0b10-42b2-bc4a-a75f74a31b89,2026-06-19 20:03:29,2026-06-19 21:14:29
57eb929f-8e63-4add-a94a-5da4eac4c0ed,44376f16-5fb3-42d2-b344-f54e953bcd4c,38be73d8-5ac3-452f-9590-060525df25af,2026-06-19 20:05:14,2026-06-19 21:19:14
7c49b7a9-0515-49d0-b30f-e1f53b09b8a2,f97c2ab9-349d-4ebc-900d-52a76e4ae793,c7aaa5f5-beb5-4c7d-b2de-2b8217c691ce,2026-06-19 20:06:30,2026-06-19 22:19:30
20d17927-ba6b-41a8-a247-fa1f9491f534,34410204-e9ed-492a-8e21-855a76f95dea,604cc5c8-b374-4801-ad23-e6a8e117d809,2026-06-19 20:06:38,2026-06-19 21:13:38
de8e10cd-b1bb-4361-bce6-1cb4e870135a,7dd34eb4-bf7d-4830-90fd-abc559c64a9b,8592972f-fa8c-430f-b937-da5d53ec0f79,2026-06-19 20:07:27,2026-06-19 21:30:27
e255994e-980f-4257-9de2-6c3151012b59,de5a4f7e-b6b4-41bd-8b89-1047aab780c7,a9df166f-15a5-405e-8af7-472cba5d2aea,2026-06-19 20:07:43,2026-06-19 22:24:43
