id,room_id,requested_by,song_name,artist_name,requested_at,request_status,played_at
01277776-ae11-487b-83a7-2019a8735957,23ab150d-bb46-41fe-b7f9-2c0d7a52bde2,891bc6b6-cdb7-4d63-b086-81a126bb775a,Kesariya,Arijit Singh,2026-06-19 14:10:04,played,2026-06-19 14:10:04
efae60e7-5d0e-4afd-a6b1-41fd10ff5b32,0e85c595-db6f-45e4-a26f-bbcae74b47e1,67465aa7-e829-469c-8151-d4d82a624b55,In the End,Linkin Park,2026-06-19 14:10:21,skipped,2026-06-19 14:36:21
9acd6436-c2f2-48c1-b637-619f12a53e7b,23ab150d-bb46-41fe-b7f9-2c0d7a52bde2,891bc6b6-cdb7-4d63-b086-81a126bb775a,Take Five,Dave Brubeck,2026-06-19 14:10:33,skipped,2026-06-19 14:16:33
bd276375-050d-445a-83d6-0f5b780558a0,69738dc3-9f2b-474d-958e-bb2a0c4f1171,b77e12ac-c966-4c38-8d0c-b7afef27f6db,Dynamite,BTS,2026-06-19 14:10:54,accepted,2026-06-19 14:23:54
f9b8b48e-db0f-4a95-a301-a6cbd206835c,91e35056-a755-4369-b151-efa195c8c494,2ceca7b2-cf0d-4e98-81b8-104bab7143c9,Starboy,The Weeknd,2026-06-19 14:11:00,rejected,2026-06-19 14:21:00
44adb9ea-ebe4-4351-b158-a5dc71f3ec04,47ae6f13-73c8-48c2-a27b-3e4290e410b7,55829a23-649b-4c07-8fac-48687f0dbbf1,Fix You,Coldplay,2026-06-19 14:11:16,pending,2026-06-19 14:39:16
dff095ea-8b28-4c0e-8e83-a61dfde5efe0,a99ec8bf-f1fd-49dd-b0cc-f1ecf3bc6111,9fd6178d-2e32-495f-b3aa-e2cb46aef3f6,Get Lucky,Daft Punk,2026-06-19 14:12:36,skipped,2026-06-19 14:13:36
5d1eb439-aa6e-43ad-a7df-8e75cd050fa2,a99ec8bf-f1fd-49dd-b0cc-f1ecf3bc6111,3b8c4752-b3a3-420b-9c74-36921cf61c76,Naatu Naatu,M. M. Keeravani,2026-06-19 14:12:54,pending,2026-06-19 14:38:54
a251addc-4836-4958-9862-8a1025d17ecb,0e85c595-db6f-45e4-a26f-bbcae74b47e1,67465aa7-e829-469c-8151-d4d82a624b55,Dynamite,BTS,2026-06-19 14:13:00,skipped,2026-06-19 14:38:00
58f0abc1-a0c7-4b59-ad2c-f1b4773b7abb,1ba20688-5794-4761-bc8d-08074ed286b5,12322423-8605-4a4d-a56e-320798952caf,Blinding Lights,The Weeknd,2026-06-19 14:14:25,accepted,2026-06-19 14:24:25
ab95b723-b5b2-45ca-bbd8-e6ee737ddcfc,7dad220d-1743-482b-9442-f5c4e19f4714,6bd5d031-e68b-47c0-8300-c43f0c2f35f7,Naatu Naatu,M. M. Keeravani,2026-06-19 14:14:35,pending,2026-06-19 14:24:35
3be7ca3f-64b3-4766-80ea-010b27d1d103,b6ca0082-fcd4-4bd1-a33a-ea281e30a185,0f42e55c-e2f1-4ef6-959b-0e39485b881f,Kesariya,Arijit Singh,2026-06-19 14:14:41,played,2026-06-19 14:14:41
023b96bd-77e0-4d35-9342-2ffe3d56b609,b8149f9d-df0f-4727-bfa1-b60db6bad46b,9ab76931-aeeb-4afa-bd81-01968bc461c6,Fix You,Coldplay,2026-06-19 14:15:21,played,2026-06-19 14:15:21
00397a6b-3508-42e4-ad16-cc1d033a3336,d838c0df-2686-4f40-b049-1cddfffc3371,3f78906d-8830-4afd-9569-6682c625741e,In the End,Linkin Park,2026-06-19 14:15:39,played,2026-06-19 14:15:39
02d09d1a-2124-4c58-9035-a4d2122ca3bd,91e35056-a755-4369-b151-efa195c8c494,2ceca7b2-cf0d-4e98-81b8-104bab7143c9,Lofi Rain,Chillhop Music,2026-06-19 14:16:22,accepted,2026-06-19 14:35:22
263f117d-cb0c-46df-8f3d-7b6056544d56,88142620-867b-4634-be9a-4183e60ae87a,55829a23-649b-4c07-8fac-48687f0dbbf1,Blinding Lights,The Weeknd,2026-06-19 14:16:37,pending,2026-06-19 14:28:37
516eb33f-1c01-44f0-b550-5f0bf50465af,e7cf1b4e-a902-4e06-9fc6-19fdc0e7db18,1f2504b1-a8c2-487d-b463-eb1d7a077e48,Fix You,Coldplay,2026-06-19 14:17:19,rejected,2026-06-19 14:18:19
4c384a54-5d51-4f8d-ba46-8571f9802a71,23ab150d-bb46-41fe-b7f9-2c0d7a52bde2,891bc6b6-cdb7-4d63-b086-81a126bb775a,Kesariya,Arijit Singh,2026-06-19 14:17:46,pending,2026-06-19 14:47:46
9b2bce1e-518b-4f1f-9545-0bd7604036ae,e5d530d5-d04f-4244-b23b-35300952b8c8,3f78906d-8830-4afd-9569-6682c625741e,Naatu Naatu,M. M. Keeravani,2026-06-19 14:18:06,skipped,2026-06-19 14:47:06
20606461-3d04-4553-aa98-fa0ce5ae91df,b8149f9d-df0f-4727-bfa1-b60db6bad46b,9f7f4ca0-5afb-45d7-be70-b6d8d99b98ac,In the End,Linkin Park,2026-06-19 14:18:37,skipped,2026-06-19 14:46:37
9dd13e41-69ad-4a98-9266-1677c405dde2,bd33bbe5-05ca-4947-a7c8-9f6098afcaa9,25e54e8f-c21a-44aa-ba25-ba90dd594590,Starboy,The Weeknd,2026-06-19 14:18:55,accepted,2026-06-19 14:47:55
2cab599c-6740-4b5e-a2bd-c37dbfbf69bd,d838c0df-2686-4f40-b049-1cddfffc3371,12322423-8605-4a4d-a56e-320798952caf,Lofi Rain,Chillhop Music,2026-06-19 14:19:07,rejected,2026-06-19 14:37:07
c04e97c9-0327-4ae4-a42d-dd8ae8250b1a,b6ca0082-fcd4-4bd1-a33a-ea281e30a185,fe3011a0-c931-4512-aa21-3b4013c88951,Dynamite,BTS,2026-06-19 14:19:31,pending,2026-06-19 14:48:31
d27c7af0-b6fd-49ae-8559-14ed97545c85,698f346f-d229-4319-ad1e-794c608e9443,604cc5c8-b374-4801-ad23-e6a8e117d809,Take Five,Dave Brubeck,2026-06-19 14:19:48,rejected,2026-06-19 14:45:48
2d6b17b9-5bd5-4a2b-a482-150580d88008,b4877ebd-2367-4611-86eb-8b55ff80117e,1c92f5ed-55b7-4c90-8efa-2741a382d3e3,Get Lucky,Daft Punk,2026-06-19 14:20:01,pending,2026-06-19 14:26:01
e363a33c-2ef9-4a63-9bfb-07314bbdb1dd,88142620-867b-4634-be9a-4183e60ae87a,22a990f3-a58e-4b79-a832-f797a1f2489f,Starboy,The Weeknd,2026-06-19 14:20:21,accepted,2026-06-19 14:48:21
8e25970b-6a3b-4b3a-a2db-92f8f88af7c8,bfd80784-dfa3-44f7-91fc-8a872b2cc74c,16680d46-fc8a-4691-8b00-b09bc2004a19,In the End,Linkin Park,2026-06-19 14:20:30,rejected,2026-06-19 14:37:30
514876cc-e113-4fd3-b6de-26c6ba176804,698f346f-d229-4319-ad1e-794c608e9443,8e8dc62e-dec8-4a50-99cf-d96a02710343,Fix You,Coldplay,2026-06-19 14:22:10,skipped,2026-06-19 14:51:10
74ff744f-0f27-4bb8-9697-a1bbf9565e56,657a6e71-2f36-4968-aa0c-2e189dcad43d,55829a23-649b-4c07-8fac-48687f0dbbf1,Kesariya,Arijit Singh,2026-06-19 14:22:16,played,2026-06-19 14:22:16
2daad2d9-b5cb-4c45-a883-9a668707f9b7,0269fea9-6c58-497f-bc89-0006bed5d0d3,b9cebfec-6756-4c31-af63-82cd7e08ca88,In the End,Linkin Park,2026-06-19 14:22:22,skipped,2026-06-19 14:40:22
1f532695-579a-41dd-a4ac-104f9c87a970,698f346f-d229-4319-ad1e-794c608e9443,604cc5c8-b374-4801-ad23-e6a8e117d809,Naatu Naatu,M. M. Keeravani,2026-06-19 14:22:50,played,2026-06-19 14:22:50
093e0341-c86b-4196-9b33-eb02138c68f9,9a9986a5-4178-440a-ac67-e75235fa0868,6bd5d031-e68b-47c0-8300-c43f0c2f35f7,Starboy,The Weeknd,2026-06-19 14:23:03,skipped,2026-06-19 14:33:03
3140a004-2908-48f9-b2de-1d1e142c1a0c,5d5ca9ea-b66e-4e06-b66f-192fb4133476,1fd32b5a-5090-4bc2-ab21-ed5b400a4c80,Fix You,Coldplay,2026-06-19 14:23:09,accepted,2026-06-19 14:46:09
a2a34a82-f2e3-45a3-acab-522c7e03fcea,504c3dc2-9852-4fb5-a030-f6e92efff3c0,1efe8a03-0ff0-4d5c-aed3-1bdf1a07b889,Starboy,The Weeknd,2026-06-19 14:23:17,accepted,2026-06-19 14:42:17
8ce1add3-8178-4b63-9284-fefcf1df4b34,0269fea9-6c58-497f-bc89-0006bed5d0d3,b9cebfec-6756-4c31-af63-82cd7e08ca88,Get Lucky,Daft Punk,2026-06-19 14:23:36,skipped,2026-06-19 14:42:36
20d7e884-1d40-41fa-b4f2-fe1d4be10f12,b4877ebd-2367-4611-86eb-8b55ff80117e,1c92f5ed-55b7-4c90-8efa-2741a382d3e3,Starboy,The Weeknd,2026-06-19 14:23:45,skipped,2026-06-19 14:51:45
4ee93c1f-44cf-4f36-95a6-aa6bc2fc8505,b6ca0082-fcd4-4bd1-a33a-ea281e30a185,0f42e55c-e2f1-4ef6-959b-0e39485b881f,Dynamite,BTS,2026-06-19 14:23:52,pending,2026-06-19 14:46:52
22e598fd-fa05-4e9e-97fa-02ab539d0c8b,504c3dc2-9852-4fb5-a030-f6e92efff3c0,25e54e8f-c21a-44aa-ba25-ba90dd594590,Starboy,The Weeknd,2026-06-19 14:24:03,rejected,2026-06-19 14:37:03
9023c873-7dbf-4414-ba2c-346e1e5f9947,e5d530d5-d04f-4244-b23b-35300952b8c8,3f78906d-8830-4afd-9569-6682c625741e,Lofi Rain,Chillhop Music,2026-06-19 14:24:59,pending,2026-06-19 14:47:59
26c80056-7226-4c9e-83f1-b1a33b5b6438,bfd80784-dfa3-44f7-91fc-8a872b2cc74c,16680d46-fc8a-4691-8b00-b09bc2004a19,Starboy,The Weeknd,2026-06-19 14:25:26,played,2026-06-19 14:25:26
2e664154-61b3-4c04-80d8-b752594832c3,41bd00f5-6426-4b1d-b0d4-0e82bff56d8f,2ceca7b2-cf0d-4e98-81b8-104bab7143c9,Dynamite,BTS,2026-06-19 14:26:26,played,2026-06-19 14:26:26
fcf04619-7fba-4b36-981b-0c7591deff68,9a9986a5-4178-440a-ac67-e75235fa0868,6bd5d031-e68b-47c0-8300-c43f0c2f35f7,Get Lucky,Daft Punk,2026-06-19 14:27:04,rejected,2026-06-19 14:31:04
ea88d84c-bf61-41db-ba00-6d4689dbb528,88142620-867b-4634-be9a-4183e60ae87a,22a990f3-a58e-4b79-a832-f797a1f2489f,Blinding Lights,The Weeknd,2026-06-19 14:27:25,pending,2026-06-19 14:57:25
9b839a5d-e345-4dae-8cc2-1c004ec90b99,41bd00f5-6426-4b1d-b0d4-0e82bff56d8f,0f42e55c-e2f1-4ef6-959b-0e39485b881f,Naatu Naatu,M. M. Keeravani,2026-06-19 14:27:33,rejected,2026-06-19 14:31:33
245b7edf-4ee6-4ffb-8e2d-9779009e67a4,4b192b4f-c040-4100-8edc-07a7d8f1e462,046b4c7f-6adc-4235-9e21-95ca0d5c3b3b,Fix You,Coldplay,2026-06-19 14:27:46,skipped,2026-06-19 14:36:46
00234554-5a78-45e0-ad59-636b27309981,698f346f-d229-4319-ad1e-794c608e9443,8e8dc62e-dec8-4a50-99cf-d96a02710343,Starboy,The Weeknd,2026-06-19 14:28:04,played,2026-06-19 14:28:04
8fca770d-23e9-4cfa-a2c0-6bd87f121809,0e7fe3f5-4548-40b5-9374-856125b95964,618b0ae7-0fff-48fb-9370-a843df38b9c6,Kesariya,Arijit Singh,2026-06-19 14:29:09,rejected,2026-06-19 14:32:09
cde85b18-cd69-4906-aa48-78b7e0840dc7,bfd80784-dfa3-44f7-91fc-8a872b2cc74c,4fdb4c3e-d350-446e-b914-016b5168675d,In the End,Linkin Park,2026-06-19 14:29:16,pending,2026-06-19 14:33:16
4327d2ee-ba2a-460a-a8bf-49283e12df86,bc17d16d-8cdd-43b8-b877-1d809e3ed663,6108e19c-0b10-42b2-bc4a-a75f74a31b89,Blinding Lights,The Weeknd,2026-06-19 14:29:36,pending,2026-06-19 14:50:36
e2b96eb3-8927-4f89-837c-67d70da02f84,5d5ca9ea-b66e-4e06-b66f-192fb4133476,b9cebfec-6756-4c31-af63-82cd7e08ca88,In the End,Linkin Park,2026-06-19 14:29:47,accepted,2026-06-19 14:33:47
baf03422-498f-4cb5-9e3f-86aa044df5f9,4b192b4f-c040-4100-8edc-07a7d8f1e462,046b4c7f-6adc-4235-9e21-95ca0d5c3b3b,Kesariya,Arijit Singh,2026-06-19 14:29:58,rejected,2026-06-19 14:57:58
a8cbe41b-8569-4845-9dd1-bda3797fcc8e,f479cc74-9ef9-42e9-88e1-77670846786c,a9df166f-15a5-405e-8af7-472cba5d2aea,Lofi Rain,Chillhop Music,2026-06-19 14:30:17,accepted,2026-06-19 14:53:17
5f30bac2-7538-4428-8407-da993cd01357,4b192b4f-c040-4100-8edc-07a7d8f1e462,935e89a9-8b0c-4881-bacd-5eba3c421d14,Blinding Lights,The Weeknd,2026-06-19 14:31:18,skipped,2026-06-19 15:00:18
5a4172de-7303-4a07-9e63-fa5f2430880d,5714411f-63fe-4963-bd27-b692acaaadb2,06976bce-6513-48e4-9af3-08e5c05693cd,Lofi Rain,Chillhop Music,2026-06-19 14:31:35,skipped,2026-06-19 14:49:35
6070d390-577d-4104-9e13-f5067d93d5f9,0edb0bba-fb63-485c-b413-95b6e34df137,06976bce-6513-48e4-9af3-08e5c05693cd,Kesariya,Arijit Singh,2026-06-19 14:31:52,accepted,2026-06-19 14:53:52
f38a1643-4739-49b9-91cc-003de8b8394a,1f3e6d26-a05c-4182-8953-1274ba99fdd9,a95af4fd-cedb-4891-82b8-7a98a84d797d,Blinding Lights,The Weeknd,2026-06-19 14:32:17,rejected,2026-06-19 14:39:17
d0d689a4-2189-4a49-89cd-3f88f4e474a1,ccd3f8a8-eea7-4998-86c1-a9fbae6707e9,55829a23-649b-4c07-8fac-48687f0dbbf1,Take Five,Dave Brubeck,2026-06-19 14:32:54,rejected,2026-06-19 14:42:54
07173711-0fef-4334-b9d1-87b0b3e24d0a,7b360e37-e138-438e-93c5-8b42e615069f,618b0ae7-0fff-48fb-9370-a843df38b9c6,Naatu Naatu,M. M. Keeravani,2026-06-19 14:33:38,rejected,2026-06-19 15:01:38
ed3000ea-cfd3-4660-bb8e-30bcfe238dbe,f2ec2710-8d05-4966-8038-b85e405c74b1,6746fcd9-3095-4b62-aa03-12fecb4a285f,Starboy,The Weeknd,2026-06-19 14:33:54,accepted,2026-06-19 14:47:54
8e6bbeda-a38a-4a59-93fd-3b64b3afabc3,bc17d16d-8cdd-43b8-b877-1d809e3ed663,67465aa7-e829-469c-8151-d4d82a624b55,Blinding Lights,The Weeknd,2026-06-19 14:34:00,rejected,2026-06-19 14:40:00
74615610-8b15-47a5-874a-1fce546ba115,caa5902e-c008-450a-a64b-1ad0175b81f1,8a52dde1-0eb7-4cdf-a260-8946b5996f11,Dynamite,BTS,2026-06-19 14:34:38,played,2026-06-19 14:34:38
baffa0d7-ef48-4880-85f5-c2e8b1edcc14,0edb0bba-fb63-485c-b413-95b6e34df137,6108e19c-0b10-42b2-bc4a-a75f74a31b89,Kesariya,Arijit Singh,2026-06-19 14:34:50,skipped,2026-06-19 14:58:50
ac6590c3-b872-498e-9163-f950c34757da,bc17d16d-8cdd-43b8-b877-1d809e3ed663,67465aa7-e829-469c-8151-d4d82a624b55,Naatu Naatu,M. M. Keeravani,2026-06-19 14:35:01,played,2026-06-19 14:35:01
fb60f494-ebb8-444d-8c0a-a17d83a3a542,f2b89979-11cc-411a-b357-303da87579f0,252c4b16-8466-4b90-8f96-8f90afd0291f,Lofi Rain,Chillhop Music,2026-06-19 14:35:16,pending,2026-06-19 14:44:16
1118fde5-599c-4934-94e4-e385185c3c78,8dcda6a8-93f0-4a63-b7e9-f32217cd4689,a95af4fd-cedb-4891-82b8-7a98a84d797d,Blinding Lights,The Weeknd,2026-06-19 14:35:22,rejected,2026-06-19 14:42:22
55719aad-ae55-4a6e-8160-4313c3b15346,caa5902e-c008-450a-a64b-1ad0175b81f1,55829a23-649b-4c07-8fac-48687f0dbbf1,Blinding Lights,The Weeknd,2026-06-19 14:35:42,pending,2026-06-19 15:05:42
c970e508-f508-4f46-9c08-831068cd5b2d,1e096dbf-4b04-447b-bc58-8856d056fa0f,91f76402-014a-41d8-baee-d588af33b23a,Starboy,The Weeknd,2026-06-19 14:35:48,accepted,2026-06-19 14:36:48
fad0de63-d40b-41e2-a89b-703832185615,1e096dbf-4b04-447b-bc58-8856d056fa0f,91f76402-014a-41d8-baee-d588af33b23a,Fix You,Coldplay,2026-06-19 14:36:32,played,2026-06-19 14:36:32
0d982529-ee7e-4abb-b4c8-345f22732f07,1e096dbf-4b04-447b-bc58-8856d056fa0f,91f76402-014a-41d8-baee-d588af33b23a,Get Lucky,Daft Punk,2026-06-19 14:36:38,accepted,2026-06-19 14:51:38
fb72a3c1-7754-4696-9266-538cb8518610,f2b89979-11cc-411a-b357-303da87579f0,a1b14426-054b-47a9-bd5c-a247a9851925,Get Lucky,Daft Punk,2026-06-19 14:37:00,accepted,2026-06-19 14:45:00
05e9e678-d1cf-44aa-81e8-420186524bef,f2ec2710-8d05-4966-8038-b85e405c74b1,6746fcd9-3095-4b62-aa03-12fecb4a285f,Kesariya,Arijit Singh,2026-06-19 14:37:24,accepted,2026-06-19 14:40:24
c2ca3781-6fb7-42a3-a837-12f846d0c829,de687e6c-1ce3-4e77-a7d8-256704e3735f,a1b14426-054b-47a9-bd5c-a247a9851925,Take Five,Dave Brubeck,2026-06-19 14:37:30,pending,2026-06-19 14:46:30
c8931c50-d090-46ad-abe9-42ece29b970c,f2b89979-11cc-411a-b357-303da87579f0,252c4b16-8466-4b90-8f96-8f90afd0291f,Dynamite,BTS,2026-06-19 14:37:54,pending,2026-06-19 14:58:54
2f420f59-a550-4b4b-82e6-f7d68c144422,f2ec2710-8d05-4966-8038-b85e405c74b1,7a9d5fb0-a416-4f2e-af89-c7b367d8ff11,Blinding Lights,The Weeknd,2026-06-19 14:38:27,accepted,2026-06-19 15:02:27
54e0b3bc-213b-4f94-b795-a8c5f796a801,0edb0bba-fb63-485c-b413-95b6e34df137,06976bce-6513-48e4-9af3-08e5c05693cd,Fix You,Coldplay,2026-06-19 14:38:43,skipped,2026-06-19 15:04:43
ac564a52-d19f-4474-bb59-e078dc36daef,1e096dbf-4b04-447b-bc58-8856d056fa0f,67465aa7-e829-469c-8151-d4d82a624b55,Fix You,Coldplay,2026-06-19 14:39:14,played,2026-06-19 14:39:14
77408cef-8471-49e6-8b4f-616f402ab81a,80b279a7-4051-4b31-a35a-abeb5af05555,06976bce-6513-48e4-9af3-08e5c05693cd,Get Lucky,Daft Punk,2026-06-19 14:39:20,accepted,2026-06-19 14:42:20
a422d4d5-5609-45b9-8453-4496edfdf19b,0f8e1496-86cc-4ef3-bc3c-74f52fa63859,8061b56b-6e3e-4011-8e9e-620e4c777195,Blinding Lights,The Weeknd,2026-06-19 14:39:32,skipped,2026-06-19 14:44:32
b4c3c87e-de46-448d-829e-2248f39ce108,de687e6c-1ce3-4e77-a7d8-256704e3735f,4fdb4c3e-d350-446e-b914-016b5168675d,Naatu Naatu,M. M. Keeravani,2026-06-19 14:39:57,rejected,2026-06-19 14:49:57
9394eab6-91f4-4c39-a1e6-466c102e6714,0f8e1496-86cc-4ef3-bc3c-74f52fa63859,c7aaa5f5-beb5-4c7d-b2de-2b8217c691ce,Naatu Naatu,M. M. Keeravani,2026-06-19 14:40:40,rejected,2026-06-19 14:59:40
d4f0eacf-9b51-465f-9ccc-012d38bde35b,f2ec2710-8d05-4966-8038-b85e405c74b1,6746fcd9-3095-4b62-aa03-12fecb4a285f,Naatu Naatu,M. M. Keeravani,2026-06-19 14:40:52,rejected,2026-06-19 15:06:52
40275535-8c4e-4433-b382-98ffbd0bc1a8,80b279a7-4051-4b31-a35a-abeb5af05555,06976bce-6513-48e4-9af3-08e5c05693cd,Get Lucky,Daft Punk,2026-06-19 14:41:16,skipped,2026-06-19 15:06:16
2e8c21ba-ca8c-44c6-a8ed-be69f44c8d25,80b279a7-4051-4b31-a35a-abeb5af05555,06976bce-6513-48e4-9af3-08e5c05693cd,Blinding Lights,The Weeknd,2026-06-19 14:41:53,pending,2026-06-19 14:45:53
d12aae68-bd85-4f95-8246-7c945f9351dd,f79cbf70-34cb-4df0-9b27-d104349c124b,046b4c7f-6adc-4235-9e21-95ca0d5c3b3b,Fix You,Coldplay,2026-06-19 14:42:22,rejected,2026-06-19 14:58:22
01596009-bd43-48fd-8cb3-71308ebc5a75,bd80c754-2237-42d5-bc18-5e5838bac61f,e9a7d752-9b25-4616-92b3-edb905512202,Dynamite,BTS,2026-06-19 14:42:41,pending,2026-06-19 15:05:41
35f6e838-3937-47da-9a19-6b2d5ee9606a,dcfa041e-6bcf-47b5-abf6-c273dc4b5ded,1f2504b1-a8c2-487d-b463-eb1d7a077e48,Take Five,Dave Brubeck,2026-06-19 14:43:04,accepted,2026-06-19 15:07:04
57647a33-6a6c-4981-a54b-8b53cfd317d2,bd80c754-2237-42d5-bc18-5e5838bac61f,e9a7d752-9b25-4616-92b3-edb905512202,Naatu Naatu,M. M. Keeravani,2026-06-19 14:43:38,pending,2026-06-19 15:04:38
6c1c0b2a-85ef-432f-a5d5-107e7cb2301e,3daf16f2-46cf-4365-8789-3c061da9b38d,06976bce-6513-48e4-9af3-08e5c05693cd,Lofi Rain,Chillhop Music,2026-06-19 14:43:55,played,2026-06-19 14:43:55
b097079a-5959-4668-a326-5f55a7679008,0f8e1496-86cc-4ef3-bc3c-74f52fa63859,c7aaa5f5-beb5-4c7d-b2de-2b8217c691ce,Dynamite,BTS,2026-06-19 14:44:18,rejected,2026-06-19 15:08:18
6989f019-2d87-4f7f-a02f-0b13ec5a80bf,6301ec5c-cb92-4c2e-b389-d91859038284,38be73d8-5ac3-452f-9590-060525df25af,Starboy,The Weeknd,2026-06-19 14:44:41,played,2026-06-19 14:44:41
bca5c6df-9fb5-4c0e-9525-ad30fd22cafc,04354cdc-55a6-482d-96f1-7bfdd1d2f830,e004d3d6-e3c4-48b9-998b-7b53a075e6c4,In the End,Linkin Park,2026-06-19 14:45:09,played,2026-06-19 14:45:09
f1a037d8-204d-429b-913e-54b254e02610,f4e9e6d3-6ad6-4a24-bb7f-4acd24faf4ab,6746fcd9-3095-4b62-aa03-12fecb4a285f,Fix You,Coldplay,2026-06-19 14:45:15,accepted,2026-06-19 15:04:15
f93655e2-5550-4db5-9223-c6c20b19b8d3,f4e9e6d3-6ad6-4a24-bb7f-4acd24faf4ab,8c1c7130-727a-4ee2-99f4-710a13ac717a,Naatu Naatu,M. M. Keeravani,2026-06-19 14:45:21,played,2026-06-19 14:45:21
c86a2d59-7017-4217-896b-5dee8287c824,5e498a3b-5f35-48ca-8fdd-1a26697e0ff1,67465aa7-e829-469c-8151-d4d82a624b55,Blinding Lights,The Weeknd,2026-06-19 14:45:40,played,2026-06-19 14:45:40
3e2b593a-c1af-40e5-b63a-7bc30d279317,dcfa041e-6bcf-47b5-abf6-c273dc4b5ded,1f2504b1-a8c2-487d-b463-eb1d7a077e48,Blinding Lights,The Weeknd,2026-06-19 14:45:53,played,2026-06-19 14:45:53
fa546791-eaf9-4e06-88a7-b8b7f2251fc9,f4e9e6d3-6ad6-4a24-bb7f-4acd24faf4ab,6746fcd9-3095-4b62-aa03-12fecb4a285f,Take Five,Dave Brubeck,2026-06-19 14:46:16,played,2026-06-19 14:46:16
99350895-3f62-49c7-be25-8ee5646c45f7,922ea2a2-ec70-418e-b45c-eeeed72799c7,a346bb1e-a7ff-4018-9c61-0eca86df0f61,Kesariya,Arijit Singh,2026-06-19 14:46:23,pending,2026-06-19 14:58:23
67f878a9-e070-483c-b927-0c55b7a09f94,eb6156f3-0d7c-46e7-ba2f-2850786d95f3,6746fcd9-3095-4b62-aa03-12fecb4a285f,Get Lucky,Daft Punk,2026-06-19 14:46:29,accepted,2026-06-19 14:59:29
1159e67c-33a9-4183-a4fe-890e611fdac5,04354cdc-55a6-482d-96f1-7bfdd1d2f830,1f2504b1-a8c2-487d-b463-eb1d7a077e48,Kesariya,Arijit Singh,2026-06-19 14:46:58,pending,2026-06-19 15:12:58
e23d54f2-b612-417b-8963-e96070cc4762,f4e9e6d3-6ad6-4a24-bb7f-4acd24faf4ab,6746fcd9-3095-4b62-aa03-12fecb4a285f,Lofi Rain,Chillhop Music,2026-06-19 14:47:49,pending,2026-06-19 14:57:49
bc8b09b3-e4a0-458e-990a-3e8f2c76ed70,98b97d41-61a9-4e4a-8c37-4d88ca001c77,9ab76931-aeeb-4afa-bd81-01968bc461c6,Fix You,Coldplay,2026-06-19 14:48:42,rejected,2026-06-19 15:12:42
e734abca-9779-48a5-b001-17b15843b8b5,dcfa041e-6bcf-47b5-abf6-c273dc4b5ded,1f2504b1-a8c2-487d-b463-eb1d7a077e48,Naatu Naatu,M. M. Keeravani,2026-06-19 14:49:00,skipped,2026-06-19 15:19:00
d75584fb-e372-437f-9207-61bf8cd78e5b,98b97d41-61a9-4e4a-8c37-4d88ca001c77,9ab76931-aeeb-4afa-bd81-01968bc461c6,In the End,Linkin Park,2026-06-19 14:49:19,pending,2026-06-19 15:18:19
451f5906-5696-49d8-a4b9-e4e361109b86,98b97d41-61a9-4e4a-8c37-4d88ca001c77,9ab76931-aeeb-4afa-bd81-01968bc461c6,Naatu Naatu,M. M. Keeravani,2026-06-19 14:49:24,pending,2026-06-19 14:50:24
e87b3c0a-c162-460a-9bb0-22c0937596f0,8af67e62-124a-416e-9fe5-9b7dc1b7abd6,3a5a455c-b0b4-41c9-94fe-b4efcc045e68,Starboy,The Weeknd,2026-06-19 14:49:31,played,2026-06-19 14:49:31
589f2353-3cdd-4159-9b2a-b3b7ed15c080,1adb13fe-4423-417e-bee3-a31fc0960fa9,f4069231-0d41-4175-853e-0ef898226d97,Fix You,Coldplay,2026-06-19 14:49:48,rejected,2026-06-19 15:17:48
73a61a3c-d070-4f78-82cf-3c498bedeb30,cc1b6350-6584-45b3-9c16-a740b0c3329c,95999ef1-3dee-413a-91d9-58f1c8b7d3dc,In the End,Linkin Park,2026-06-19 14:50:05,pending,2026-06-19 15:08:05
b4fc88c2-9a84-40e0-a81a-fc9c178ca38c,db6ddcdd-588c-41e8-acdb-ca9dc4d9875c,8592972f-fa8c-430f-b937-da5d53ec0f79,Dynamite,BTS,2026-06-19 14:50:37,played,2026-06-19 14:50:37
3cfd41e8-5dc0-4bf2-abd8-449df598b30a,39133d4c-4a8c-41af-a217-2a3dae523bbe,4fdb4c3e-d350-446e-b914-016b5168675d,Starboy,The Weeknd,2026-06-19 14:51:01,pending,2026-06-19 14:53:01
91ebc676-db03-4f5d-a73a-52f40a9f540c,3daf16f2-46cf-4365-8789-3c061da9b38d,618b0ae7-0fff-48fb-9370-a843df38b9c6,Naatu Naatu,M. M. Keeravani,2026-06-19 14:51:28,skipped,2026-06-19 15:11:28
24e58674-fd04-4a6b-a971-e53a987b748a,93d5fa31-716b-466c-9fbf-e658154659c9,8061b56b-6e3e-4011-8e9e-620e4c777195,Get Lucky,Daft Punk,2026-06-19 14:52:02,played,2026-06-19 14:52:02
304b556b-b116-48c7-bc17-7816d3195a35,3daf16f2-46cf-4365-8789-3c061da9b38d,618b0ae7-0fff-48fb-9370-a843df38b9c6,Dynamite,BTS,2026-06-19 14:52:57,accepted,2026-06-19 15:11:57
