id,room_id,call_type,started_at,ended_at,call_status,duration_seconds
3f8f1181-ab73-4714-9337-c47b67f5e319,bd33bbe5-05ca-4947-a7c8-9f6098afcaa9,audio,2026-06-19 14:18:55,2026-06-19 17:52:55,connected,12840
7f8bc4d4-54a3-47b5-8d12-ba5f05d971e1,bfd80784-dfa3-44f7-91fc-8a872b2cc74c,video,2026-06-19 14:19:02,2026-06-19 15:37:02,connected,4680
3f8f1181-ab73-4714-9337-c47b67f5e319,bd33bbe5-05ca-4947-a7c8-9f6098afcaa9,audio,2026-06-19 14:18:55,2026-06-19 14:19:07,completed,12
7f8bc4d4-54a3-47b5-8d12-ba5f05d971e1,bfd80784-dfa3-44f7-91fc-8a872b2cc74c,video,2026-06-19 14:19:02,2026-06-19 14:19:15,completed,13
f9280803-d9f1-4726-8773-ddd7815fab07,88142620-867b-4634-be9a-4183e60ae87a,audio,2026-06-19 14:19:43,2026-06-19 17:49:43,connected,12600
0ef87360-8f99-471b-8b70-a14e841f05f4,698f346f-d229-4319-ad1e-794c608e9443,audio,2026-06-19 14:19:48,2026-06-19 16:13:48,connected,6840
f9280803-d9f1-4726-8773-ddd7815fab07,88142620-867b-4634-be9a-4183e60ae87a,audio,2026-06-19 14:19:43,2026-06-19 14:20:01,completed,18
0ef87360-8f99-471b-8b70-a14e841f05f4,698f346f-d229-4319-ad1e-794c608e9443,audio,2026-06-19 14:19:48,2026-06-19 14:20:09,completed,21
42328856-c64b-4f87-bde9-9ccc7bddd86e,e7cf1b4e-a902-4e06-9fc6-19fdc0e7db18,audio,2026-06-19 14:20:57,2026-06-19 17:43:57,connected,12180
42328856-c64b-4f87-bde9-9ccc7bddd86e,e7cf1b4e-a902-4e06-9fc6-19fdc0e7db18,audio,2026-06-19 14:20:57,2026-06-19 14:21:03,completed,6
1fcf3c66-9af5-4b43-9106-7f4d83878c07,bfd80784-dfa3-44f7-91fc-8a872b2cc74c,video,2026-06-19 14:21:35,2026-06-19 15:05:35,connected,2640
1fcf3c66-9af5-4b43-9106-7f4d83878c07,bfd80784-dfa3-44f7-91fc-8a872b2cc74c,video,2026-06-19 14:21:35,2026-06-19 14:21:40,completed,5
c3835e7c-72b8-4c9e-878c-e1108ed2f704,504c3dc2-9852-4fb5-a030-f6e92efff3c0,audio,2026-06-19 14:21:56,2026-06-19 16:25:56,connected,7440
c3835e7c-72b8-4c9e-878c-e1108ed2f704,504c3dc2-9852-4fb5-a030-f6e92efff3c0,audio,2026-06-19 14:21:56,2026-06-19 14:22:02,completed,6
419860c1-9b72-4d7b-97d6-c277c28000a8,0269fea9-6c58-497f-bc89-0006bed5d0d3,audio,2026-06-19 14:22:22,2026-06-19 16:54:22,connected,9120
419860c1-9b72-4d7b-97d6-c277c28000a8,0269fea9-6c58-497f-bc89-0006bed5d0d3,audio,2026-06-19 14:22:22,2026-06-19 14:22:34,completed,12
88faaf13-1ae2-4ba9-85b9-5f6401aa371f,698f346f-d229-4319-ad1e-794c608e9443,audio,2026-06-19 14:22:50,2026-06-19 16:46:50,connected,8640
04dcd814-caef-4850-8f87-620f52fd73e7,b8149f9d-df0f-4727-bfa1-b60db6bad46b,video,2026-06-19 14:22:57,2026-06-19 17:02:57,connected,9600
f09d5823-e023-4255-a239-df6612f6a379,9a9986a5-4178-440a-ac67-e75235fa0868,video,2026-06-19 14:23:03,2026-06-19 16:55:03,connected,9120
88faaf13-1ae2-4ba9-85b9-5f6401aa371f,698f346f-d229-4319-ad1e-794c608e9443,audio,2026-06-19 14:22:50,2026-06-19 14:23:09,completed,19
04dcd814-caef-4850-8f87-620f52fd73e7,b8149f9d-df0f-4727-bfa1-b60db6bad46b,video,2026-06-19 14:22:57,2026-06-19 14:23:17,completed,20
f09d5823-e023-4255-a239-df6612f6a379,9a9986a5-4178-440a-ac67-e75235fa0868,video,2026-06-19 14:23:03,2026-06-19 14:24:09,completed,66
15c509ae-a9eb-48ae-9960-795128ab6a8f,b4877ebd-2367-4611-86eb-8b55ff80117e,audio,2026-06-19 14:24:21,2026-06-19 16:05:21,connected,6060
45931afa-eacb-471b-acd7-5c994564e0de,4b192b4f-c040-4100-8edc-07a7d8f1e462,audio,2026-06-19 14:24:47,2026-06-19 18:00:47,connected,12960
15c509ae-a9eb-48ae-9960-795128ab6a8f,b4877ebd-2367-4611-86eb-8b55ff80117e,audio,2026-06-19 14:24:21,2026-06-19 14:24:59,completed,38
45931afa-eacb-471b-acd7-5c994564e0de,4b192b4f-c040-4100-8edc-07a7d8f1e462,audio,2026-06-19 14:24:47,2026-06-19 14:25:05,completed,18
926c16bb-f982-4a04-8c25-b7adf1ab47e5,0269fea9-6c58-497f-bc89-0006bed5d0d3,audio,2026-06-19 14:25:36,2026-06-19 18:05:36,connected,13200
926c16bb-f982-4a04-8c25-b7adf1ab47e5,0269fea9-6c58-497f-bc89-0006bed5d0d3,audio,2026-06-19 14:25:36,2026-06-19 14:25:47,completed,11
cb64d13a-f463-4b0b-8618-31c8d769a78d,e5d530d5-d04f-4244-b23b-35300952b8c8,audio,2026-06-19 14:26:20,2026-06-19 16:36:20,connected,7800
cb64d13a-f463-4b0b-8618-31c8d769a78d,e5d530d5-d04f-4244-b23b-35300952b8c8,audio,2026-06-19 14:26:20,2026-06-19 14:26:26,completed,6
b002d398-6594-4c20-9d00-b827788ccd71,9a9986a5-4178-440a-ac67-e75235fa0868,audio,2026-06-19 14:27:04,2026-06-19 14:45:04,connected,1080
b002d398-6594-4c20-9d00-b827788ccd71,9a9986a5-4178-440a-ac67-e75235fa0868,audio,2026-06-19 14:27:04,2026-06-19 14:27:11,completed,7
68a6b8a8-8240-446a-9277-4c417a1cb610,41bd00f5-6426-4b1d-b0d4-0e82bff56d8f,audio,2026-06-19 14:27:19,2026-06-19 16:17:19,connected,6600
68a6b8a8-8240-446a-9277-4c417a1cb610,41bd00f5-6426-4b1d-b0d4-0e82bff56d8f,audio,2026-06-19 14:27:19,2026-06-19 14:27:25,completed,6
6a8532c1-8f09-454e-b395-9d4dd8e0eac4,41bd00f5-6426-4b1d-b0d4-0e82bff56d8f,audio,2026-06-19 14:27:39,2026-06-19 18:12:39,connected,13500
6a8532c1-8f09-454e-b395-9d4dd8e0eac4,41bd00f5-6426-4b1d-b0d4-0e82bff56d8f,audio,2026-06-19 14:27:39,2026-06-19 14:27:46,completed,7
6c32dab7-5100-443b-a006-545d4fb2e1b3,698f346f-d229-4319-ad1e-794c608e9443,audio,2026-06-19 14:28:39,2026-06-19 17:49:39,connected,12060
6c32dab7-5100-443b-a006-545d4fb2e1b3,698f346f-d229-4319-ad1e-794c608e9443,audio,2026-06-19 14:28:39,2026-06-19 14:28:58,completed,19
19725509-b9d1-4657-82ff-0b15086e9eac,5d5ca9ea-b66e-4e06-b66f-192fb4133476,video,2026-06-19 14:29:22,2026-06-19 17:38:22,connected,11340
19725509-b9d1-4657-82ff-0b15086e9eac,5d5ca9ea-b66e-4e06-b66f-192fb4133476,video,2026-06-19 14:29:22,2026-06-19 14:29:36,completed,14
b33d8788-9184-4218-90cb-a4ec55903b93,0e7fe3f5-4548-40b5-9374-856125b95964,video,2026-06-19 14:30:10,2026-06-19 18:04:10,connected,12840
b33d8788-9184-4218-90cb-a4ec55903b93,0e7fe3f5-4548-40b5-9374-856125b95964,video,2026-06-19 14:30:10,2026-06-19 14:30:23,completed,13
e1b11e45-630d-4167-8fca-7e3663b2a58f,41bd00f5-6426-4b1d-b0d4-0e82bff56d8f,audio,2026-06-19 14:31:07,2026-06-19 17:11:07,connected,9600
e1b11e45-630d-4167-8fca-7e3663b2a58f,41bd00f5-6426-4b1d-b0d4-0e82bff56d8f,audio,2026-06-19 14:31:07,2026-06-19 14:31:18,completed,11
569d90b7-3c80-40de-a5bb-09a92e9e6ecc,0e7fe3f5-4548-40b5-9374-856125b95964,audio,2026-06-19 14:32:10,2026-06-19 16:26:10,connected,6840
569d90b7-3c80-40de-a5bb-09a92e9e6ecc,0e7fe3f5-4548-40b5-9374-856125b95964,audio,2026-06-19 14:32:10,2026-06-19 14:32:29,completed,19
7f0690c9-5bca-4de2-b50a-a0f9521f0d90,5714411f-63fe-4963-bd27-b692acaaadb2,video,2026-06-19 14:32:42,2026-06-19 15:02:42,connected,1800
7f0690c9-5bca-4de2-b50a-a0f9521f0d90,5714411f-63fe-4963-bd27-b692acaaadb2,video,2026-06-19 14:32:42,2026-06-19 14:32:48,completed,6
e4deb5f7-0b26-4bd2-b7ce-746403a9d009,3e631ee6-6cbc-45d0-ab6f-2f4d6d8c3cc2,audio,2026-06-19 14:33:31,2026-06-19 15:23:31,connected,3000
e4deb5f7-0b26-4bd2-b7ce-746403a9d009,3e631ee6-6cbc-45d0-ab6f-2f4d6d8c3cc2,audio,2026-06-19 14:33:31,2026-06-19 14:33:38,completed,7
95c97447-4467-4c2e-8cc2-e6d0b787313a,caa5902e-c008-450a-a64b-1ad0175b81f1,audio,2026-06-19 14:34:19,2026-06-19 15:29:19,connected,3300
95c97447-4467-4c2e-8cc2-e6d0b787313a,caa5902e-c008-450a-a64b-1ad0175b81f1,audio,2026-06-19 14:34:19,2026-06-19 14:35:01,completed,42
cfe58588-eda2-4fab-a006-ce4a3182a067,8dcda6a8-93f0-4a63-b7e9-f32217cd4689,audio,2026-06-19 14:35:22,2026-06-19 16:56:22,connected,8460
cfe58588-eda2-4fab-a006-ce4a3182a067,8dcda6a8-93f0-4a63-b7e9-f32217cd4689,audio,2026-06-19 14:35:22,2026-06-19 14:35:42,completed,20
9f27252d-74b7-4604-b1fc-a754c90fb355,ac3a12e0-c91c-43fe-b4a3-7b80326c549a,audio,2026-06-19 14:35:55,2026-06-19 18:01:55,connected,12360
3904584a-7c3b-471f-8a27-6863f198f586,bc17d16d-8cdd-43b8-b877-1d809e3ed663,audio,2026-06-19 14:36:01,2026-06-19 15:42:01,connected,3960
9f27252d-74b7-4604-b1fc-a754c90fb355,ac3a12e0-c91c-43fe-b4a3-7b80326c549a,audio,2026-06-19 14:35:55,2026-06-19 14:36:07,completed,12
3904584a-7c3b-471f-8a27-6863f198f586,bc17d16d-8cdd-43b8-b877-1d809e3ed663,audio,2026-06-19 14:36:01,2026-06-19 14:36:26,completed,25
1b1815f5-e1c9-444d-b7ea-4bf7f766db50,0edb0bba-fb63-485c-b413-95b6e34df137,video,2026-06-19 14:36:49,2026-06-19 14:51:49,connected,900
1b1815f5-e1c9-444d-b7ea-4bf7f766db50,0edb0bba-fb63-485c-b413-95b6e34df137,video,2026-06-19 14:36:49,2026-06-19 14:36:55,completed,6
25ebe8cb-9b14-4981-90f3-0b80aea4fff6,f2b89979-11cc-411a-b357-303da87579f0,audio,2026-06-19 14:37:00,2026-06-19 15:36:00,connected,3540
25ebe8cb-9b14-4981-90f3-0b80aea4fff6,f2b89979-11cc-411a-b357-303da87579f0,audio,2026-06-19 14:37:00,2026-06-19 14:37:14,completed,14
fb3afec6-a0f2-4c3d-9085-60b218540319,8dcda6a8-93f0-4a63-b7e9-f32217cd4689,video,2026-06-19 14:38:33,2026-06-19 17:43:33,connected,11100
fb3afec6-a0f2-4c3d-9085-60b218540319,8dcda6a8-93f0-4a63-b7e9-f32217cd4689,video,2026-06-19 14:38:33,2026-06-19 14:38:43,completed,10
a5fce183-59a3-4485-ac06-48192fd06610,de687e6c-1ce3-4e77-a7d8-256704e3735f,video,2026-06-19 14:39:57,2026-06-19 17:16:57,connected,9420
a5fce183-59a3-4485-ac06-48192fd06610,de687e6c-1ce3-4e77-a7d8-256704e3735f,video,2026-06-19 14:39:57,2026-06-19 14:40:03,completed,6
28107f36-832f-4335-a718-9f242f6ac5aa,80b279a7-4051-4b31-a35a-abeb5af05555,video,2026-06-19 14:40:09,2026-06-19 16:52:09,connected,7920
db03c0f9-0f7c-47bf-a2cd-7d385c6f2621,eb6156f3-0d7c-46e7-ba2f-2850786d95f3,video,2026-06-19 14:40:16,2026-06-19 17:04:16,connected,8640
28107f36-832f-4335-a718-9f242f6ac5aa,80b279a7-4051-4b31-a35a-abeb5af05555,video,2026-06-19 14:40:09,2026-06-19 14:40:22,completed,13
db03c0f9-0f7c-47bf-a2cd-7d385c6f2621,eb6156f3-0d7c-46e7-ba2f-2850786d95f3,video,2026-06-19 14:40:16,2026-06-19 14:40:40,completed,24
49974fa1-efbb-4d8b-a178-5f5d5afbf351,80b279a7-4051-4b31-a35a-abeb5af05555,video,2026-06-19 14:41:53,2026-06-19 16:33:53,connected,6720
49974fa1-efbb-4d8b-a178-5f5d5afbf351,80b279a7-4051-4b31-a35a-abeb5af05555,video,2026-06-19 14:41:53,2026-06-19 14:42:00,completed,7
2bf5bec1-a009-4e61-8ce1-3787d50accc8,04354cdc-55a6-482d-96f1-7bfdd1d2f830,audio,2026-06-19 14:42:28,2026-06-19 17:49:28,connected,11220
c13c5f1b-df37-4f24-9380-e0d1608afe39,5f1b9dd0-5a92-41b2-8fdf-bb2f7061971e,video,2026-06-19 14:42:34,2026-06-19 17:14:34,connected,9120
2bf5bec1-a009-4e61-8ce1-3787d50accc8,04354cdc-55a6-482d-96f1-7bfdd1d2f830,audio,2026-06-19 14:42:28,2026-06-19 14:42:41,completed,13
c13c5f1b-df37-4f24-9380-e0d1608afe39,5f1b9dd0-5a92-41b2-8fdf-bb2f7061971e,video,2026-06-19 14:42:34,2026-06-19 14:42:47,completed,13
1a5bdc80-d555-49a0-a21d-30dc351721d1,9904730e-b343-4831-8e28-3ca54cebd167,audio,2026-06-19 14:43:11,2026-06-19 15:52:11,connected,4140
1a5bdc80-d555-49a0-a21d-30dc351721d1,9904730e-b343-4831-8e28-3ca54cebd167,audio,2026-06-19 14:43:11,2026-06-19 14:43:18,completed,7
9db44c87-703c-453f-bbd4-ded3b7144727,04354cdc-55a6-482d-96f1-7bfdd1d2f830,video,2026-06-19 14:45:09,2026-06-19 17:19:09,connected,9240
9db44c87-703c-453f-bbd4-ded3b7144727,04354cdc-55a6-482d-96f1-7bfdd1d2f830,video,2026-06-19 14:45:09,2026-06-19 14:45:15,completed,6
b772ea80-6e25-47df-99ca-3ba2877c2ce8,f4e9e6d3-6ad6-4a24-bb7f-4acd24faf4ab,audio,2026-06-19 14:45:21,2026-06-19 18:06:21,connected,12060
b772ea80-6e25-47df-99ca-3ba2877c2ce8,f4e9e6d3-6ad6-4a24-bb7f-4acd24faf4ab,audio,2026-06-19 14:45:21,2026-06-19 14:45:28,completed,7
9344717d-965f-43e8-86c3-2229fe8dd006,dcfa041e-6bcf-47b5-abf6-c273dc4b5ded,video,2026-06-19 14:45:53,2026-06-19 16:36:53,connected,6660
9344717d-965f-43e8-86c3-2229fe8dd006,dcfa041e-6bcf-47b5-abf6-c273dc4b5ded,video,2026-06-19 14:45:53,2026-06-19 14:46:16,completed,23
b7717a9a-1f8c-42bf-94ba-0ac3f03ab384,98b97d41-61a9-4e4a-8c37-4d88ca001c77,video,2026-06-19 14:46:44,2026-06-19 15:27:44,connected,2460
b7717a9a-1f8c-42bf-94ba-0ac3f03ab384,98b97d41-61a9-4e4a-8c37-4d88ca001c77,video,2026-06-19 14:46:44,2026-06-19 14:47:05,completed,21
94c41c39-a0b6-4b7d-81a9-e04fb2748f66,bd80c754-2237-42d5-bc18-5e5838bac61f,video,2026-06-19 14:47:12,2026-06-19 15:29:12,connected,2520
94c41c39-a0b6-4b7d-81a9-e04fb2748f66,bd80c754-2237-42d5-bc18-5e5838bac61f,video,2026-06-19 14:47:12,2026-06-19 14:47:19,completed,7
8e783da1-ed95-4f2b-9df8-6b14d2294d99,5f1b9dd0-5a92-41b2-8fdf-bb2f7061971e,audio,2026-06-19 14:47:38,2026-06-19 16:51:38,connected,7440
8e783da1-ed95-4f2b-9df8-6b14d2294d99,5f1b9dd0-5a92-41b2-8fdf-bb2f7061971e,audio,2026-06-19 14:47:38,2026-06-19 14:47:49,completed,11
85bc3187-ecb3-4594-99a9-e39b8b1497e2,3daf16f2-46cf-4365-8789-3c061da9b38d,audio,2026-06-19 14:47:55,2026-06-19 15:32:55,connected,2700
85bc3187-ecb3-4594-99a9-e39b8b1497e2,3daf16f2-46cf-4365-8789-3c061da9b38d,audio,2026-06-19 14:47:55,2026-06-19 14:48:29,completed,34
9212e60a-f0c6-4f6d-90c2-0dda8464995a,f4e9e6d3-6ad6-4a24-bb7f-4acd24faf4ab,audio,2026-06-19 14:48:48,2026-06-19 16:19:48,connected,5460
9212e60a-f0c6-4f6d-90c2-0dda8464995a,f4e9e6d3-6ad6-4a24-bb7f-4acd24faf4ab,audio,2026-06-19 14:48:48,2026-06-19 14:49:13,completed,25
4418de57-8fad-4924-9caa-421eb5fc37d0,8af67e62-124a-416e-9fe5-9b7dc1b7abd6,audio,2026-06-19 14:49:37,2026-06-19 16:21:37,connected,5520
4418de57-8fad-4924-9caa-421eb5fc37d0,8af67e62-124a-416e-9fe5-9b7dc1b7abd6,audio,2026-06-19 14:49:37,2026-06-19 14:50:14,completed,37
5015390c-d89a-4139-bbf8-6946ed18ed15,db6ddcdd-588c-41e8-acdb-ca9dc4d9875c,audio,2026-06-19 14:50:37,2026-06-19 15:16:37,connected,1560
5015390c-d89a-4139-bbf8-6946ed18ed15,db6ddcdd-588c-41e8-acdb-ca9dc4d9875c,audio,2026-06-19 14:50:37,2026-06-19 14:50:48,completed,11
17604a36-069e-4e7e-a683-a4763941e785,39133d4c-4a8c-41af-a217-2a3dae523bbe,audio,2026-06-19 14:51:01,2026-06-19 18:39:01,connected,13680
17604a36-069e-4e7e-a683-a4763941e785,39133d4c-4a8c-41af-a217-2a3dae523bbe,audio,2026-06-19 14:51:01,2026-06-19 14:51:12,completed,11
f3dc3978-bd60-4094-b06d-7d5205c93298,93d5fa31-716b-466c-9fbf-e658154659c9,video,2026-06-19 14:52:02,2026-06-19 16:42:02,connected,6600
f3dc3978-bd60-4094-b06d-7d5205c93298,93d5fa31-716b-466c-9fbf-e658154659c9,video,2026-06-19 14:52:02,2026-06-19 14:52:08,completed,6
17529207-442b-4aeb-ae96-2fa5df15aa4c,772ffa34-609b-4615-9a96-6c86876acecd,video,2026-06-19 14:52:20,2026-06-19 18:14:20,connected,12120
17529207-442b-4aeb-ae96-2fa5df15aa4c,772ffa34-609b-4615-9a96-6c86876acecd,video,2026-06-19 14:52:20,2026-06-19 14:52:26,completed,6
982657ad-6167-4f58-9f97-606545acec84,922ea2a2-ec70-418e-b45c-eeeed72799c7,video,2026-06-19 14:52:32,2026-06-19 17:41:32,connected,10140
982657ad-6167-4f58-9f97-606545acec84,922ea2a2-ec70-418e-b45c-eeeed72799c7,video,2026-06-19 14:52:32,2026-06-19 14:52:38,completed,6
6d4e2cec-0010-47bc-a2d8-cadafb6e91ef,8af67e62-124a-416e-9fe5-9b7dc1b7abd6,audio,2026-06-19 14:53:15,2026-06-19 17:29:15,connected,9360
6d4e2cec-0010-47bc-a2d8-cadafb6e91ef,8af67e62-124a-416e-9fe5-9b7dc1b7abd6,audio,2026-06-19 14:53:15,2026-06-19 14:53:23,completed,8
27cbe0d4-422e-4d16-abec-0618f055c2aa,c6e06596-8417-49c1-a734-8a460cd84f3e,audio,2026-06-19 14:53:45,2026-06-19 18:06:45,connected,11580
27cbe0d4-422e-4d16-abec-0618f055c2aa,c6e06596-8417-49c1-a734-8a460cd84f3e,audio,2026-06-19 14:53:45,2026-06-19 14:54:02,completed,17
cd411383-789e-40fa-8247-e7be2273c2eb,bf345546-ab44-4183-a7ef-8fcb3efc42e0,audio,2026-06-19 14:54:24,2026-06-19 15:40:24,connected,2760
cd411383-789e-40fa-8247-e7be2273c2eb,bf345546-ab44-4183-a7ef-8fcb3efc42e0,audio,2026-06-19 14:54:24,2026-06-19 14:54:32,completed,8
1504e955-ae07-481f-88ca-a5f07c846cd3,39133d4c-4a8c-41af-a217-2a3dae523bbe,video,2026-06-19 14:54:45,2026-06-19 17:25:45,connected,9060
1504e955-ae07-481f-88ca-a5f07c846cd3,39133d4c-4a8c-41af-a217-2a3dae523bbe,video,2026-06-19 14:54:45,2026-06-19 14:54:51,completed,6
689e0764-c259-4cab-97e9-bb61f1d8272a,772ffa34-609b-4615-9a96-6c86876acecd,video,2026-06-19 14:55:44,2026-06-19 16:46:44,connected,6660
21ec253a-63a8-45cc-b690-bc1efa1cb010,772ffa34-609b-4615-9a96-6c86876acecd,audio,2026-06-19 14:55:55,2026-06-19 18:28:55,connected,12780
689e0764-c259-4cab-97e9-bb61f1d8272a,772ffa34-609b-4615-9a96-6c86876acecd,video,2026-06-19 14:55:44,2026-06-19 14:56:02,completed,18
21ec253a-63a8-45cc-b690-bc1efa1cb010,772ffa34-609b-4615-9a96-6c86876acecd,audio,2026-06-19 14:55:55,2026-06-19 14:56:13,completed,18
fd96c68e-bd68-4cc2-9e5c-c3e794152ca4,bf345546-ab44-4183-a7ef-8fcb3efc42e0,audio,2026-06-19 14:56:46,2026-06-19 16:22:46,connected,5160
fd96c68e-bd68-4cc2-9e5c-c3e794152ca4,bf345546-ab44-4183-a7ef-8fcb3efc42e0,audio,2026-06-19 14:56:46,2026-06-19 14:56:53,completed,7
5043b723-0140-4046-8beb-69003fea9fa7,fee19002-3e2e-44c8-81ee-d5d86fe4765b,audio,2026-06-19 14:57:33,2026-06-19 15:43:33,connected,2760
5043b723-0140-4046-8beb-69003fea9fa7,fee19002-3e2e-44c8-81ee-d5d86fe4765b,audio,2026-06-19 14:57:33,2026-06-19 14:57:40,completed,7
231aab57-679a-46bf-b0e5-f83bd0c605d6,bf4e7fc7-947e-494c-bc5e-41a99386e02d,audio,2026-06-19 14:58:01,2026-06-19 16:26:01,connected,5280
231aab57-679a-46bf-b0e5-f83bd0c605d6,bf4e7fc7-947e-494c-bc5e-41a99386e02d,audio,2026-06-19 14:58:01,2026-06-19 14:58:32,completed,31
f2ddf4f5-bd1b-4cd5-8d12-f338b2e41587,9ad8b9c4-e9ae-47eb-9713-8cda2f3ae62f,audio,2026-06-19 14:59:11,2026-06-19 17:04:11,connected,7500
f2ddf4f5-bd1b-4cd5-8d12-f338b2e41587,9ad8b9c4-e9ae-47eb-9713-8cda2f3ae62f,audio,2026-06-19 14:59:11,2026-06-19 14:59:23,completed,12
6a402fe4-fc80-4684-8125-a415523689a8,bf4e7fc7-947e-494c-bc5e-41a99386e02d,video,2026-06-19 15:00:06,2026-06-19 18:10:06,connected,11400
6a402fe4-fc80-4684-8125-a415523689a8,bf4e7fc7-947e-494c-bc5e-41a99386e02d,video,2026-06-19 15:00:06,2026-06-19 15:00:26,completed,20
b3573735-e27f-4b49-b36f-c6fb1fea45c1,9ad8b9c4-e9ae-47eb-9713-8cda2f3ae62f,audio,2026-06-19 15:00:48,2026-06-19 16:49:48,connected,6540
b3573735-e27f-4b49-b36f-c6fb1fea45c1,9ad8b9c4-e9ae-47eb-9713-8cda2f3ae62f,audio,2026-06-19 15:00:48,2026-06-19 15:01:02,completed,14
042bbf78-78b6-410e-942d-8f4f477c61ac,44450573-1d1f-4979-8810-aa1c1f1266be,video,2026-06-19 15:01:27,2026-06-19 15:31:27,connected,1800
042bbf78-78b6-410e-942d-8f4f477c61ac,44450573-1d1f-4979-8810-aa1c1f1266be,video,2026-06-19 15:01:27,2026-06-19 15:01:48,completed,21
a093b530-aca2-45aa-b0cf-7736fadb1620,8f7bb750-2c75-41cd-8fa2-523b5b6554bc,video,2026-06-19 15:02:10,2026-06-19 15:51:10,connected,2940
a093b530-aca2-45aa-b0cf-7736fadb1620,8f7bb750-2c75-41cd-8fa2-523b5b6554bc,video,2026-06-19 15:02:10,2026-06-19 15:02:16,completed,6
bc453e1f-717d-4f26-a286-5a785a56ae0f,81c15c3c-ccf1-4337-9c55-cc3f24dcd1f4,video,2026-06-19 15:02:35,2026-06-19 16:59:35,connected,7020
bc453e1f-717d-4f26-a286-5a785a56ae0f,81c15c3c-ccf1-4337-9c55-cc3f24dcd1f4,video,2026-06-19 15:02:35,2026-06-19 15:02:47,completed,12
0573e410-0428-446a-908e-f8c6a17a2c0f,0860c84b-3b4b-4211-b67d-3fa838f12625,audio,2026-06-19 15:03:11,2026-06-19 15:31:11,connected,1680
0573e410-0428-446a-908e-f8c6a17a2c0f,0860c84b-3b4b-4211-b67d-3fa838f12625,audio,2026-06-19 15:03:11,2026-06-19 15:03:18,completed,7
b39ce27e-c7c9-439e-8cb1-4c6a051cb675,bf4e7fc7-947e-494c-bc5e-41a99386e02d,video,2026-06-19 15:03:34,2026-06-19 15:15:34,connected,720
b39ce27e-c7c9-439e-8cb1-4c6a051cb675,bf4e7fc7-947e-494c-bc5e-41a99386e02d,video,2026-06-19 15:03:34,2026-06-19 15:03:46,completed,12
3200cab2-8295-45d3-83f5-c372d902ccdf,44450573-1d1f-4979-8810-aa1c1f1266be,audio,2026-06-19 15:04:00,2026-06-19 18:37:00,connected,12780
3200cab2-8295-45d3-83f5-c372d902ccdf,44450573-1d1f-4979-8810-aa1c1f1266be,audio,2026-06-19 15:04:00,2026-06-19 15:04:07,completed,7
8e4fffd1-7eef-44af-9f36-44815b585b39,44450573-1d1f-4979-8810-aa1c1f1266be,audio,2026-06-19 15:04:25,2026-06-19 17:19:25,connected,8100
8e4fffd1-7eef-44af-9f36-44815b585b39,44450573-1d1f-4979-8810-aa1c1f1266be,audio,2026-06-19 15:04:25,2026-06-19 15:04:32,completed,7
4c6b07e4-b32c-4f60-8188-d6dd10d6a3ed,bf4e7fc7-947e-494c-bc5e-41a99386e02d,audio,2026-06-19 15:04:49,2026-06-19 18:02:49,connected,10680
652530c7-ee7a-47b7-ac78-6ffa07f0aa45,413626e2-9634-4564-9a77-9452e86489d6,video,2026-06-19 15:05:09,2026-06-19 15:56:09,connected,3060
4c6b07e4-b32c-4f60-8188-d6dd10d6a3ed,bf4e7fc7-947e-494c-bc5e-41a99386e02d,audio,2026-06-19 15:04:49,2026-06-19 15:05:16,completed,27
652530c7-ee7a-47b7-ac78-6ffa07f0aa45,413626e2-9634-4564-9a77-9452e86489d6,video,2026-06-19 15:05:09,2026-06-19 15:05:30,completed,21
6a20e47e-3875-4d6b-9345-c0741081fea6,d4201d66-f078-4cf0-8c45-93183424ca2f,audio,2026-06-19 15:05:41,2026-06-19 17:26:41,connected,8460
6a20e47e-3875-4d6b-9345-c0741081fea6,d4201d66-f078-4cf0-8c45-93183424ca2f,audio,2026-06-19 15:05:41,2026-06-19 15:06:10,completed,29
575bec1d-6dfb-49ce-89b1-26e5e9440455,675d6f03-37f3-4126-a9ed-002b6e3381fc,audio,2026-06-19 15:06:27,2026-06-19 18:25:27,connected,11940
c48dce11-1ac0-4a89-8e1a-c5a81785b6d9,e794d6b5-2b1a-497a-8f87-0a2dcc8d6c8d,audio,2026-06-19 15:06:33,2026-06-19 18:20:33,connected,11640
575bec1d-6dfb-49ce-89b1-26e5e9440455,675d6f03-37f3-4126-a9ed-002b6e3381fc,audio,2026-06-19 15:06:27,2026-06-19 15:06:39,completed,12
c48dce11-1ac0-4a89-8e1a-c5a81785b6d9,e794d6b5-2b1a-497a-8f87-0a2dcc8d6c8d,audio,2026-06-19 15:06:33,2026-06-19 15:07:04,completed,31
3b1aaf0b-1c1e-439a-a0d7-356e86947abc,317e0840-a2d2-4be3-a4d4-39c3bec6e5ac,video,2026-06-19 15:07:11,2026-06-19 15:31:11,connected,1440
3b1aaf0b-1c1e-439a-a0d7-356e86947abc,317e0840-a2d2-4be3-a4d4-39c3bec6e5ac,video,2026-06-19 15:07:11,2026-06-19 15:07:17,completed,6
b78e60bd-f6f3-4e1b-8919-69b7c1615e97,e794d6b5-2b1a-497a-8f87-0a2dcc8d6c8d,video,2026-06-19 15:08:11,2026-06-19 15:54:11,connected,2760
