id,room_id,user_id,joined_at,left_at
8bef568b-2dcd-43e7-9e85-7d5ac0956f35,424ba87c-887d-4ead-b180-0512907e600f,f4069231-0d41-4175-853e-0ef898226d97,2026-06-19 18:57:26,2026-06-19 20:39:26
63a72287-1034-4856-bd8f-8b396678ccf8,cb6e0ef8-e7c1-4db2-a885-fbe4a43a4a11,b77e12ac-c966-4c38-8d0c-b7afef27f6db,2026-06-19 18:57:46,2026-06-19 19:23:46
45b57b98-6b1c-4f58-a141-4a1eadfd7c30,312762dc-d80b-49f7-b27e-e2d46c0fdd79,38be73d8-5ac3-452f-9590-060525df25af,2026-06-19 18:58:17,2026-06-19 19:49:17
c65c1480-d171-4204-815f-633f624eb4e4,c47eb8fe-360f-4c5f-8176-72549ca76999,bb309fa2-47fc-4d74-b2e2-6b6c986fbd34,2026-06-19 18:59:33,2026-06-19 21:31:33
ad832f5b-f12b-42ba-bb53-99b83f4c4d05,cc61103f-5dd3-486d-89d6-1bdeb37c14cd,12322423-8605-4a4d-a56e-320798952caf,2026-06-19 19:00:23,2026-06-19 19:25:23
37faa330-e6b3-40f5-b198-a588f69fd8a5,11ff7cca-b0a3-4648-9c00-9fbfca021fe8,a9df166f-15a5-405e-8af7-472cba5d2aea,2026-06-19 19:01:56,2026-06-19 20:50:56
0ec1305f-cccb-46ef-9b25-32c80d825644,4beb853f-e805-4649-9daa-cd272cb26cdd,8592972f-fa8c-430f-b937-da5d53ec0f79,2026-06-19 19:03:57,2026-06-19 20:23:57
ec6836bf-47c1-4f47-9247-2aa338f1bc17,400617ba-2b98-45ca-931c-04d7271d7624,1876e0cb-1cae-42b9-9e47-a01e7d06bab2,2026-06-19 19:05:04,2026-06-19 20:04:04
13680368-b3c4-4409-93e2-9dcec0b22811,e1cdd6c1-d0e3-489c-bd95-264930d7e744,8592972f-fa8c-430f-b937-da5d53ec0f79,2026-06-19 19:05:16,2026-06-19 21:48:16
8fdb2247-df33-4b68-a6ca-f17c525bf8c0,036d7400-99d6-4684-8087-85a9c30faf55,9b11cdc8-911e-4fe1-861b-87ff4d9c2093,2026-06-19 19:06:06,2026-06-19 19:57:06
c733de83-785f-45f2-88b6-d15079580c15,e2d80519-7cca-41c2-9ac7-7caf527e8d10,39b3f684-9677-4ff0-bc81-276b045ab4aa,2026-06-19 19:06:38,2026-06-19 21:02:38
88eadc10-9dd6-49f5-9f67-9fcafcaf2f9e,f5276ca8-cbdf-4633-87c9-1ee97ae0cb43,8e8dc62e-dec8-4a50-99cf-d96a02710343,2026-06-19 19:06:51,2026-06-19 21:07:51
d249cd60-bb32-49f3-8f42-d8c1bdd30c12,f4dea985-32d9-42d5-baea-3f9100681bb3,0f42e55c-e2f1-4ef6-959b-0e39485b881f,2026-06-19 19:07:06,2026-06-19 21:36:06
be90d6eb-dca7-406e-8c47-4c0044f4a574,561bc2a2-c69a-40c9-a0b4-f25a828b4070,91f76402-014a-41d8-baee-d588af33b23a,2026-06-19 19:07:46,2026-06-19 19:52:46
2d82acb5-6b1a-46ce-a538-a31c7b31861d,ac552336-400b-4cd5-87b5-631f2e203ec0,8c1c7130-727a-4ee2-99f4-710a13ac717a,2026-06-19 19:09:09,2026-06-19 20:50:09
ef61fc7b-ae76-4dd0-8213-58066b2786d7,96e4c550-a097-4fec-b29c-f68dc17efb17,1c92f5ed-55b7-4c90-8efa-2741a382d3e3,2026-06-19 19:09:29,2026-06-19 19:21:29
185d0209-2cbc-4098-94df-6e6c9749c397,86cb58fa-bbf0-4ccc-8a64-80fbe42cd579,95999ef1-3dee-413a-91d9-58f1c8b7d3dc,2026-06-19 19:10:06,2026-06-19 20:10:06
4b40e9a2-6681-4177-b1e3-9f5ea8d1a9d7,29a199db-eecb-4fdb-8642-87e1e24b4422,39b3f684-9677-4ff0-bc81-276b045ab4aa,2026-06-19 19:10:29,2026-06-19 21:51:29
f781f2af-bd07-47ce-b730-ef452e359893,5f91ec67-fe82-4a16-af28-39aa9203d46d,1876e0cb-1cae-42b9-9e47-a01e7d06bab2,2026-06-19 19:10:36,2026-06-19 21:53:36
ab16e710-9df3-4ec2-8824-4ff8ce134fa2,43d9fa89-b044-4f53-8a06-20f016c6c66f,95999ef1-3dee-413a-91d9-58f1c8b7d3dc,2026-06-19 19:12:42,2026-06-19 20:27:42
686812a1-db6e-415f-a0d0-6d85e39f5455,fe1ec540-e0c5-4af5-86e7-8b7f869ca09d,55eda42c-ebef-41e1-a9a4-64e2a6eb6bc4,2026-06-19 19:13:09,2026-06-19 21:35:09
f161803e-ce4e-416e-ac25-ec2f2c8c78eb,edd99c08-9801-4ff9-bcf7-512af73aa508,9ab76931-aeeb-4afa-bd81-01968bc461c6,2026-06-19 19:13:21,2026-06-19 21:30:21
dcfa56df-f796-4312-a4fe-9a1312ca1080,1f60eeaa-603f-4ce6-8886-a334622a3f58,91f76402-014a-41d8-baee-d588af33b23a,2026-06-19 19:13:47,2026-06-19 21:39:47
5635fe36-f1ae-4907-8060-538dff9a0ff4,644b49b5-6227-4281-a790-fbd4ee4657f3,c53a6b3a-df85-4ade-9c4e-78a656ae0d51,2026-06-19 19:14:22,2026-06-19 20:08:22
e6d39d75-34b3-436c-965e-ef71481b0cb7,e8ba8615-d708-43f6-801d-716738e1ea09,f4069231-0d41-4175-853e-0ef898226d97,2026-06-19 19:15:02,2026-06-19 20:12:02
8f7f83e9-5d4f-4edd-8e83-89bc15ebc23b,e80d0f68-a94a-4195-86c4-f1c7cab0fe46,4fdb4c3e-d350-446e-b914-016b5168675d,2026-06-19 19:15:36,2026-06-19 20:54:36
25cbe277-ef46-4c4b-b236-075e3282f560,4babb452-69df-48a8-80be-4068e678bbff,b77e12ac-c966-4c38-8d0c-b7afef27f6db,2026-06-19 19:15:44,2026-06-19 20:54:44
8a47a960-3db8-408b-8a13-010c9abeb2d9,b4e7b0ef-32a8-4352-9292-f8d640330403,55829a23-649b-4c07-8fac-48687f0dbbf1,2026-06-19 19:16:20,2026-06-19 20:32:20
4cccf5b0-de53-4875-ae73-1cc2efd7e1d5,aa0e9325-e6f3-412e-9f4d-70810c190750,1f2504b1-a8c2-487d-b463-eb1d7a077e48,2026-06-19 19:16:45,2026-06-19 21:14:45
9a971144-7583-4de1-b026-fbb214e451fb,b5d3bb65-cae1-4531-bb12-4328f0daae86,6108e19c-0b10-42b2-bc4a-a75f74a31b89,2026-06-19 19:17:10,2026-06-19 19:44:10
719a6cc0-8a75-4943-b9e7-723cdc0fa538,42a45a92-f602-4028-be99-24c434bf2f42,8e8dc62e-dec8-4a50-99cf-d96a02710343,2026-06-19 19:18:17,2026-06-19 20:28:17
cce405ce-f41a-4ccd-8263-d16e469bcde3,83ad4d53-6d44-459a-840c-a090cc0ab196,8c1c7130-727a-4ee2-99f4-710a13ac717a,2026-06-19 19:19:05,2026-06-19 21:07:05
776e5261-88be-4c6c-afc1-08ebe80e1773,b0d8507d-c959-45c7-b1ae-3a5478912f7a,4fdb4c3e-d350-446e-b914-016b5168675d,2026-06-19 19:19:44,2026-06-19 21:12:44
8da05a95-e100-491f-b48f-fac9c225e678,a2f5d191-1954-42bc-ba40-544caed3575b,67465aa7-e829-469c-8151-d4d82a624b55,2026-06-19 19:20:33,2026-06-19 21:10:33
714459d0-c8d2-4417-a98d-54eb7a90d846,a1850cd3-c333-4870-b03e-27215483fd2d,fe3011a0-c931-4512-aa21-3b4013c88951,2026-06-19 19:21:19,2026-06-19 19:42:19
a9cf6a5f-177c-408d-99ab-1902deca9eb6,e183cb20-bc5c-476b-a728-5d7dbf391fbf,09cdf1f0-7630-488c-bfb3-caca63923097,2026-06-19 19:21:39,2026-06-19 20:53:39
5b45c7f3-2a67-489c-b865-5074c6ea7618,0c99e4eb-270c-4b81-9b2f-c3870f433059,8c1c7130-727a-4ee2-99f4-710a13ac717a,2026-06-19 19:22:08,2026-06-19 21:06:08
a2c3bf90-9f54-4623-9d69-1a80606e4544,d897332f-15ca-4385-b30e-e3c90bb847ca,67465aa7-e829-469c-8151-d4d82a624b55,2026-06-19 19:22:21,2026-06-19 21:49:21
d87f4e93-70af-41e2-88cf-bf08b099bae0,91f07ad6-559b-4c55-a304-02ff18018fea,8592972f-fa8c-430f-b937-da5d53ec0f79,2026-06-19 19:22:28,2026-06-19 21:24:28
0d270b6b-9ae9-4e47-9e55-8362438b4fca,2de814e8-17b4-4de2-87e3-c547c620bbe1,fe3011a0-c931-4512-aa21-3b4013c88951,2026-06-19 19:23:19,2026-06-19 21:46:19
075d2d6e-4ab5-4430-baa8-a89bffe122d7,a4d5f669-a927-4f27-a14f-6d21a30137ba,6746fcd9-3095-4b62-aa03-12fecb4a285f,2026-06-19 19:23:53,2026-06-19 21:58:53
7b5a1003-297a-433b-9613-3aae769f81b3,1293f13a-97aa-49d1-9a17-f9ed2f47da47,373c3697-78cf-4304-af76-ea5a452dad05,2026-06-19 19:26:14,2026-06-19 20:04:14
df9914a2-4ac2-48bc-a135-7fdcb0d36e8f,2ae45bcb-3b9c-492f-b505-0799857558df,c53a6b3a-df85-4ade-9c4e-78a656ae0d51,2026-06-19 19:26:43,2026-06-19 21:35:43
e1e4eed8-bfb6-4b37-b2f8-2257eb816236,428c1cd4-bf3d-415d-850f-32c74d6637f9,891bc6b6-cdb7-4d63-b086-81a126bb775a,2026-06-19 19:26:50,2026-06-19 19:46:50
2bfcd942-b9d3-480e-9116-f17492c42d86,eb5de418-837e-4899-974b-050d0b866c3e,a35c2cf1-67e9-494e-bbb2-3606ec946d9e,2026-06-19 19:27:16,2026-06-19 22:23:16
6e9f6eb0-e207-4108-9faf-630b9d0875b1,67c6d781-6915-41ba-bed2-54df922bf230,935e89a9-8b0c-4881-bacd-5eba3c421d14,2026-06-19 19:27:22,2026-06-19 21:11:22
5d5f44dc-27eb-46fc-93d9-6cf393c757a1,8f87de09-deb1-40b5-bbab-b7b5f99fbcbf,6bd5d031-e68b-47c0-8300-c43f0c2f35f7,2026-06-19 19:28:30,2026-06-19 22:06:30
b7bb91aa-d65b-453d-80f7-619c101f344b,c277140a-ff03-4960-9a3c-69fd150ecb77,618b0ae7-0fff-48fb-9370-a843df38b9c6,2026-06-19 19:29:30,2026-06-19 21:11:30
13fba7b8-86e7-43d5-8105-49fcf24008cb,1f1931b2-1253-42a9-bb74-9a15a702fde0,25e54e8f-c21a-44aa-ba25-ba90dd594590,2026-06-19 19:30:29,2026-06-19 21:15:29
54164a98-cb33-4730-b805-ede3502c7077,d346aa73-7200-41ed-b2ef-e44e02823aab,fe3011a0-c931-4512-aa21-3b4013c88951,2026-06-19 19:30:50,2026-06-19 22:14:50
82a03aac-1e89-4445-8b44-3b7f1653ab30,4628424f-3620-489e-9c7b-c7d6dcfe4ddb,6108e19c-0b10-42b2-bc4a-a75f74a31b89,2026-06-19 19:31:23,2026-06-19 20:59:23
db67d935-91bc-482f-9b72-c10fe6335d2a,a049c6c3-0411-4205-abd6-754e72d99329,0ce42ca3-c85d-4327-b49d-0e8adb74d2c9,2026-06-19 19:32:10,2026-06-19 21:07:10
7b4b7760-3ba2-4308-92a5-6ea02ec612b0,c8acd639-d6bd-4d1e-8139-92560d5f09b6,0ce42ca3-c85d-4327-b49d-0e8adb74d2c9,2026-06-19 19:32:54,2026-06-19 21:11:54
cf1d1041-5264-408b-9911-6117385d360b,4fa27762-a6f2-4f2c-840b-8f26053db4b0,06976bce-6513-48e4-9af3-08e5c05693cd,2026-06-19 19:34:43,2026-06-19 22:25:43
3717a89a-9a97-4324-93d2-0a495ad9ac09,8e0637a6-f334-4263-ae47-1e0afea24ef1,b9cebfec-6756-4c31-af63-82cd7e08ca88,2026-06-19 19:35:07,2026-06-19 20:07:07
8db2df5e-3834-46b6-be75-c3b043d319bc,cb4cce86-7d43-4d71-a0d7-bfc7f268554e,a35c2cf1-67e9-494e-bbb2-3606ec946d9e,2026-06-19 19:35:19,2026-06-19 20:14:19
d4779a8a-1954-4a63-bac2-edc2d3f73f56,1aa31990-1321-4488-84ea-ababacb43281,618b0ae7-0fff-48fb-9370-a843df38b9c6,2026-06-19 19:36:04,2026-06-19 22:33:04
3c16e276-9561-46e8-8849-b0a498403ca2,3c62ce22-b71f-416a-85ae-e12dda0e8004,8e8dc62e-dec8-4a50-99cf-d96a02710343,2026-06-19 19:36:17,2026-06-19 21:35:17
e2edbc9e-0ae9-49bf-a9ec-dad10bb06687,7493668b-8fb5-47ac-9d7f-e33a03fd7e07,373c3697-78cf-4304-af76-ea5a452dad05,2026-06-19 19:36:50,2026-06-19 21:03:50
8497f441-693c-4f68-b40b-91b4da2ca46c,0c1df291-d0ac-4494-aa31-363221258f7d,16680d46-fc8a-4691-8b00-b09bc2004a19,2026-06-19 19:37:11,2026-06-19 19:45:11
61608a9e-57a3-4038-86cd-34726103a2ea,1effef89-f43b-46e6-a188-cd87b23efba5,a1b14426-054b-47a9-bd5c-a247a9851925,2026-06-19 19:37:29,2026-06-19 21:53:29
3b43721e-79ed-415d-ac91-78349e02b1bd,49ed4151-e526-4425-aff2-161dcbaac5b0,8a52dde1-0eb7-4cdf-a260-8946b5996f11,2026-06-19 19:38:56,2026-06-19 19:49:56
dc4ae232-fe7f-48c0-af24-33d2f8754f89,1ef9545b-1487-4dbe-af1e-c3b03b988800,6bd5d031-e68b-47c0-8300-c43f0c2f35f7,2026-06-19 19:39:30,2026-06-19 20:55:30
f410ec1b-9f3e-47ed-b8f9-6abbe01ed6d1,04961b2e-084d-416f-b3a3-fe7ff9741212,891bc6b6-cdb7-4d63-b086-81a126bb775a,2026-06-19 19:39:42,2026-06-19 21:42:42
3c58f4b3-ea17-4d6d-8b74-f531f42964eb,a69200f3-93e8-4d7b-834f-afc6f598447e,6746fcd9-3095-4b62-aa03-12fecb4a285f,2026-06-19 19:40:52,2026-06-19 21:18:52
82d6c258-ffd8-4b0b-be29-f41a8998d355,4364e278-3bb9-445b-a7ef-eb003e5f3e06,6746fcd9-3095-4b62-aa03-12fecb4a285f,2026-06-19 19:41:44,2026-06-19 20:56:44
7c24d3a1-3775-4987-a337-ee3a26d1acd7,0a176e0b-392f-4bb4-90d9-fe3daea8cd9e,6108e19c-0b10-42b2-bc4a-a75f74a31b89,2026-06-19 19:41:57,2026-06-19 20:50:57
5a4abb56-b145-4ab2-9893-48cb2adcd8b7,de82c365-1d62-49a5-a0ec-fd9b2d3f6ba9,c7aaa5f5-beb5-4c7d-b2de-2b8217c691ce,2026-06-19 19:42:17,2026-06-19 20:53:17
5abdd6c8-6290-489e-acd6-9aa67d9ef658,d537398c-dad3-4c51-b2cb-c67f44fc6b3a,2ceca7b2-cf0d-4e98-81b8-104bab7143c9,2026-06-19 19:43:10,2026-06-19 22:14:10
57b876a1-da16-4218-8fd9-54f784829bbd,c622c120-6b82-4429-85e9-cf0fe6beeda6,c7aaa5f5-beb5-4c7d-b2de-2b8217c691ce,2026-06-19 19:43:16,2026-06-19 20:35:16
b1051fb2-22f8-4d68-8ee5-50d1d37ae77f,fd0a4578-c27f-4ab7-afac-c95f28f24a0d,39b3f684-9677-4ff0-bc81-276b045ab4aa,2026-06-19 19:43:48,2026-06-19 20:20:48
058900db-8a53-4f36-8564-e24a85c8953a,8152d76e-cc1d-4765-aedc-c9fc0e3c4b22,bb309fa2-47fc-4d74-b2e2-6b6c986fbd34,2026-06-19 19:45:01,2026-06-19 20:14:01
7767b6de-6b5a-4a67-a404-c58e25674ce1,aa5daebf-0e74-4e0e-819f-cbf5d47462f8,0f42e55c-e2f1-4ef6-959b-0e39485b881f,2026-06-19 19:45:40,2026-06-19 21:47:40
42efcf21-f196-470c-897f-7a85441b769f,e9498aa9-e8ac-4a33-910c-b472293c9766,fe3011a0-c931-4512-aa21-3b4013c88951,2026-06-19 19:46:58,2026-06-19 19:53:58
23fa5c09-2e3e-44f3-8070-38e757eb9f9f,dbb778a1-7d0c-4c27-9276-87d32b16b71a,061b5104-ae8b-4699-b5cf-5e040ea1b762,2026-06-19 19:47:59,2026-06-19 22:07:59
6b69ba41-ffe2-4c44-aa85-a2820683e0da,2ce09630-731d-4f58-b920-6024999e62b9,061b5104-ae8b-4699-b5cf-5e040ea1b762,2026-06-19 19:49:44,2026-06-19 21:14:44
2874ecbc-b75b-459d-a439-028dbe0e2e60,cd139170-b3b6-40e6-b96b-b5535d89de83,252c4b16-8466-4b90-8f96-8f90afd0291f,2026-06-19 19:49:50,2026-06-19 21:17:50
73908d01-f3a7-4c32-bec4-7126852563a7,8938b134-50e6-45d4-92f1-0f046657421e,9f7f4ca0-5afb-45d7-be70-b6d8d99b98ac,2026-06-19 19:50:31,2026-06-19 22:17:31
213df456-26b9-4385-8ced-b68a4c2b9875,20e19e10-d5b5-42ac-91f7-2711466a7d1e,618b0ae7-0fff-48fb-9370-a843df38b9c6,2026-06-19 19:51:09,2026-06-19 22:29:09
89b15ebd-aaad-426a-9351-da80f36afae0,db7af3b1-e330-42f8-8266-637bd8183f85,1c92f5ed-55b7-4c90-8efa-2741a382d3e3,2026-06-19 19:51:29,2026-06-19 21:31:29
639a5c49-f933-4e14-8c35-035174361ee7,ac0514a4-0ba0-4e01-86e9-5d9bdb12e561,12322423-8605-4a4d-a56e-320798952caf,2026-06-19 19:51:43,2026-06-19 21:25:43
fc41cbc5-83f2-458a-a4f0-410dcf10c0f7,0ba94c66-38b8-4b3e-b13c-0e987c0bd6f4,c7aaa5f5-beb5-4c7d-b2de-2b8217c691ce,2026-06-19 19:53:06,2026-06-19 20:41:06
dd44734c-6c53-4752-a6d6-4b30af0cf4a5,35262c95-93b8-429f-bbf5-98286980ce40,3b8c4752-b3a3-420b-9c74-36921cf61c76,2026-06-19 19:53:32,2026-06-19 22:36:32
85d099bf-41ed-415c-bb11-1883a7671a53,6d4dd88e-cf01-466f-990c-0fa692c3d6a3,09cdf1f0-7630-488c-bfb3-caca63923097,2026-06-19 19:54:57,2026-06-19 20:10:57
0d23661f-28db-40d3-91bd-cf55b25ff872,26b21420-500c-48ed-9291-6c2c6ca0ccf6,b67bd8b7-c2ef-46f2-b752-0407b8ed5341,2026-06-19 19:55:23,2026-06-19 20:12:23
f68808be-90fc-44b2-a994-6947b63294bf,5e135ec5-8fa9-45a2-808a-e7d04c709cb8,c7aaa5f5-beb5-4c7d-b2de-2b8217c691ce,2026-06-19 19:55:52,2026-06-19 22:33:52
25cd1b84-9e1b-472e-b7a9-f3f97f40f6a4,fdb77f8b-415e-4021-98ed-fa600ee011cd,09cdf1f0-7630-488c-bfb3-caca63923097,2026-06-19 19:56:16,2026-06-19 21:13:16
9006ce95-ae05-42c9-916b-9ee4e7ad033f,1a3bcb4c-ed1d-43c9-9d54-cef0e809a3dc,22a990f3-a58e-4b79-a832-f797a1f2489f,2026-06-19 19:56:23,2026-06-19 22:41:23
9114845e-9577-4d9d-958d-3fe122d72ac4,91376b8a-429c-4c5c-b31d-e74fe9478c18,cfb82812-3cd3-47ac-aba4-f0ec54e7a3a0,2026-06-19 19:57:25,2026-06-19 21:33:25
8b7a5781-7c3f-405d-b235-8c23c8b1bd9a,bae45fc8-c667-4208-b702-66698d9d42dc,3a5a455c-b0b4-41c9-94fe-b4efcc045e68,2026-06-19 19:58:58,2026-06-19 22:21:58
34639016-1d55-45d1-ba52-68f65da89d76,4de77559-a903-4f08-b680-e5db38aada4b,fe3011a0-c931-4512-aa21-3b4013c88951,2026-06-19 19:59:06,2026-06-19 22:19:06
b98cbf79-5094-4295-9d86-aec1ce5ebd03,cfa8bb9a-ca3e-4196-bd66-23e560f1dceb,22a990f3-a58e-4b79-a832-f797a1f2489f,2026-06-19 19:59:56,2026-06-19 20:37:56
e0df5792-d47b-4547-bdcc-12da4d1d6579,3c035170-c86e-4490-89c9-b2de9726d5aa,618b0ae7-0fff-48fb-9370-a843df38b9c6,2026-06-19 20:02:08,2026-06-19 22:22:08
ff00a253-3f22-4b01-ba20-2896cc493e64,06545691-93e2-4bae-8d6c-198a07c6e3ca,25e54e8f-c21a-44aa-ba25-ba90dd594590,2026-06-19 20:02:14,2026-06-19 21:20:14
c95837c0-c1e9-4608-8b2e-3835528bc864,13ef6d43-7455-431b-99e2-64940fe2532f,9f7f4ca0-5afb-45d7-be70-b6d8d99b98ac,2026-06-19 20:03:29,2026-06-19 21:31:29
630acabf-7131-4840-95bc-be56b9884352,9947279d-a74e-4b18-b610-b32537f37ff0,25e54e8f-c21a-44aa-ba25-ba90dd594590,2026-06-19 20:03:36,2026-06-19 21:04:36
5e0f48d9-de59-47b2-9ef1-c175e28dce48,925873ea-bdd4-4cb5-97b6-231f4bee9c97,8592972f-fa8c-430f-b937-da5d53ec0f79,2026-06-19 20:03:59,2026-06-19 21:45:59
20394f1b-515a-48e8-8306-6a0bc74e11d1,8fd30001-3c7f-4a65-a9d0-cc9a575a2857,6bd5d031-e68b-47c0-8300-c43f0c2f35f7,2026-06-19 20:04:34,2026-06-19 22:02:34
20cd1177-df1f-4723-ab8c-f8ae857add03,65ce812c-2f01-470d-ac93-6e0cba87f46b,3f78906d-8830-4afd-9569-6682c625741e,2026-06-19 20:04:47,2026-06-19 20:10:47
307bff5d-7794-4b68-8027-67e510eae96e,bca6f136-bc07-4da3-9761-0e58ca813462,3b8c4752-b3a3-420b-9c74-36921cf61c76,2026-06-19 20:05:35,2026-06-19 20:30:35
f299ab94-a211-4d6b-ae58-016d6661898d,90718cba-2c99-4894-aff4-f92c648b8423,39b3f684-9677-4ff0-bc81-276b045ab4aa,2026-06-19 20:05:54,2026-06-19 22:37:54
228a5cf9-d42d-4efe-b05e-d02dea6014db,558d0d53-c1d8-41a3-93d2-28abd1c36655,046b4c7f-6adc-4235-9e21-95ca0d5c3b3b,2026-06-19 20:06:01,2026-06-19 20:12:01
5cd9b22b-2487-4c32-86e2-76b5046e27a4,8ae7119b-5af2-4793-9eec-b50da94fde41,c53a6b3a-df85-4ade-9c4e-78a656ae0d51,2026-06-19 20:06:24,2026-06-19 20:51:24
b18fc2e2-4b43-41fd-9d51-8dd657c6854b,eb9cfb36-c49e-49ff-9591-ae3fcaa87def,95999ef1-3dee-413a-91d9-58f1c8b7d3dc,2026-06-19 20:06:38,2026-06-19 22:34:38
265fb230-9986-4c22-96ab-649067e4ba94,2757e1ae-f146-4322-afce-db7de9164de9,604cc5c8-b374-4801-ad23-e6a8e117d809,2026-06-19 20:06:58,2026-06-19 22:57:58
a2191b2f-5903-475a-9692-87e566099851,4053d27d-ed7c-4aee-8b4f-7259dbfcaef0,1876e0cb-1cae-42b9-9e47-a01e7d06bab2,2026-06-19 20:07:27,2026-06-19 22:37:27
fb493d96-3a62-441e-b042-f4a553f88b6d,d1df6418-534d-43c3-9414-29ed5e40c880,39b3f684-9677-4ff0-bc81-276b045ab4aa,2026-06-19 20:07:34,2026-06-19 22:09:34
f27aef4d-30de-4d1b-8c72-d89a2b81e84d,df653c34-95c1-408b-9c09-10f6c0f55815,8e8dc62e-dec8-4a50-99cf-d96a02710343,2026-06-19 20:07:43,2026-06-19 21:35:43
e63dae87-ea2c-44a6-89cf-be2cc72ca8f0,c1307d00-e9bc-45fa-8823-a152b03ecdec,55eda42c-ebef-41e1-a9a4-64e2a6eb6bc4,2026-06-19 20:07:50,2026-06-19 22:30:50
278c3521-84bc-40d2-ab35-ff71e0944922,d799bba0-1807-41c1-a13e-e27c09de92b6,9fd6178d-2e32-495f-b3aa-e2cb46aef3f6,2026-06-19 20:09:00,2026-06-19 21:53:00
f0a85ef3-c510-4174-9518-5d6cca41c527,7e196714-5be6-4262-b902-e63eb71bebec,15e64048-bd2a-4d52-9731-03ac4cc1d095,2026-06-19 22:57:16,2026-06-19 23:35:16
a2da56fe-2d96-4b94-8bef-38bb745bf9dc,1648f7bd-a28d-4926-b871-166f1091a84c,38be73d8-5ac3-452f-9590-060525df25af,2026-06-19 22:57:32,2026-06-19 23:48:32
c704f883-67de-4763-8105-89f7c35b27db,e6e3e084-6729-4c78-82f7-47525aa1b986,9ab76931-aeeb-4afa-bd81-01968bc461c6,2026-06-19 23:00:12,2026-06-19 23:22:12
